time,px,py,yaw,v,slip_angle,omega,accel,steer
22.88,37.6351678062581,-4.813109383402712,1.732879534247819,24.780970780479446,-0.4427992793219221,0.7059202043798389,4.536208499710016,0.36847020630058863
22.900000000000002,37.77247612929441,-4.336889657013774,1.746997938335416,24.781773602564282,-0.44284493789515295,0.7059007543734617,4.524843108348558,0.3681513910680531
22.92,37.90307358910958,-3.858769355311834,1.7611159534228848,24.782571530858718,-0.4428908048589442,0.7058832861538172,4.513457190290373,0.3678314225698509
22.94,38.026934148639796,-3.3788432144043745,1.7752336191459612,24.783364594052575,-0.4429369177704071,0.705867554818133,4.502050797187037,0.3675103018083107
22.96,38.14403310961767,-2.8972063222900406,1.7893509702423236,24.78415282064681,-0.4429833089567921,0.7058532787740673,4.490623980783009,0.3671880297893707
22.98,38.254347117082794,-2.4139540998997884,1.8034680358178052,24.784936238954653,-0.44303000483378774,0.705840145235633,4.479176792915401,0.3668646075225755
23.0,38.3578541636478,-1.9291822820941964,1.8175848387225182,24.785714877102738,-0.44307702534017274,0.7058278163222216,4.467709285513742,0.36654003602107305
23.02,38.45453359352335,-1.4429868986192913,1.8317013950489631,24.78648876303221,-0.4431243834997322,0.7058159356397182,4.45622151059973,0.3662143163016111
23.04,38.54436610630467,-0.9554642550227983,1.8458177137617575,24.787257924499848,-0.44317208511882705,0.7058041352135194,4.444713520287014,0.3658874493845346
23.06,38.62733376052182,-0.46671091353234956,1.859933796466028,24.78802238907917,-0.44322012862532384,0.7057920426366838,4.433185366780946,0.3655594362937821
23.080000000000002,38.703419976955104,0.023176326103143075,1.8740496373187616,24.78878218416153,-0.4432685050518069,0.7057792882925845,4.421637102378343,0.36523027805688246
23.1,38.77260954171628,0.5141004458079896,1.8881652230846129,24.789537336957217,-0.4433171981631565,0.7057655125103454,4.410068779467266,0.36489997570495225
23.12,38.834888609095444,1.005964228409309,1.90228053333482,24.790287874496542,-0.44336618472574796,0.7057503725130607,4.398480450526756,0.36456853027269154
23.14,38.890244704172794,1.498670276900998,1.9163955407850812,24.791033823630915,-0.44341543491275653,0.7057335490232503,4.386872168126619,0.3642359427983815
23.16,38.93866672519346,1.992121033741384,1.9305102117655464,24.791775211033933,-0.4434649128374015,0.7057147523971209,4.375243984927177,0.3639022143238809
23.18,38.98014494570314,2.4862188001837824,1.944624506813489,24.792512063202434,-0.44351457720347676,0.7056937281688109,4.363595953679028,0.36356734589462253
23.2,39.014671016441305,2.980865755639019,1.9587383813768655,24.793244406457575,-0.44356438206024673,0.7056702618977015,4.351928127222814,0.36323133855961043
23.22,39.04223796698824,3.475963977068741,1.9728517866148199,24.79397226694588,-0.4436142776467789,0.7056441832258475,4.340240558488973,0.3628941933714162
23.240000000000002,39.06284020716154,3.9714154584080266,1.9869646702793364,24.794695670640294,-0.443664211309071,0.705615369068302,4.328533300497508,0.36255591138617604
23.26,39.07647352815729,4.46712213001544,2.001076977660702,24.79541464334123,-0.4437141284719532,0.7055837458763013,4.316806406357732,0.362216493663587
23.28,39.08313510343058,4.962985878148255,2.015188652578228,24.796129210677602,-0.44376397364672104,0.7055492909315612,4.305059929268047,0.3618759412669043
23.3,39.08282348931003,5.4589085644601045,2.029299638396859,24.79683939810787,-0.44381369145480737,0.7055120326489754,4.293293922515684,0.36153425526293714
23.32,39.07553862534053,5.954792045517825,2.043409879049838,24.79754523092106,-0.443863227647538,0.7054720498844046,4.281508439476472,0.36119143672204623
23.34,39.061281834348584,6.450538192333758,2.0575193200475255,24.79824673423778,-0.44391253010214515,0.7054294702636326,4.269703533614595,0.36084748671814004
23.36,39.04005582222472,6.946048909909256,2.0716279094527987,24.79894393301124,-0.4439615497747262,0.7053844675675671,4.257879258482344,0.36050240632867103
23.38,39.011864677417464,7.441226156784657,2.08573559880415,24.79963685202827,-0.4440102415917217,0.7053372582269904,4.246035667719879,0.3601561966346332
23.400000000000002,38.97671387013398,7.935971964590489,2.0998423439686897,24.800325515910313,-0.44405856526273213,0.7052880969972996,4.234172815054985,0.35980885872055796
23.42,38.93461025124271,8.43018845759426,2.1139481059086354,24.80100994911442,-0.44410648599906427,0.7052372718993536,4.222290754302828,0.35946039367451094
23.44,38.88556205087402,8.923777872236776,2.128052851346622,24.80169017593425,-0.4441539751242703,0.7051850985264984,4.2103895393657105,0.3591108025880886
23.46,38.829578876715416,9.41664257665159,2.142156553317152,24.80236622050106,-0.44420101056507366,0.7051319138298046,4.198469224232825,0.358760086556415
23.48,38.7666717119987,9.908685090160954,2.1562591915937483,24.803038106784665,-0.4442475772134263,0.7050780695032691,4.18652986298001,0.358408246678138
23.5,38.69685291317716,10.399808102741416,2.1703607529838136,24.803705858594434,-0.4442936671529614,0.7050239250980918,4.1745715097695095,0.35805528405542597
23.52,38.62013620729179,10.889914494452087,2.184461231485775,24.804369499580247,-0.4443392797457517,0.70496984099994,4.162594218849722,0.35770119979396464
23.54,38.53653668902631,11.378907354818635,2.198560628305774,24.80502905323346,-0.4443844215779948,0.704916171405317,4.150598044554952,0.357345995002953
23.56,38.44607081745167,11.866690002166012,2.2126589517338804,24.805684542887864,-0.4444291062659807,0.704863257432733,4.138583041305174,0.3569896707951005
23.580000000000002,38.34875641246171,12.353166002893152,2.226756216882535,24.806335991720633,-0.44447335412639294,0.7048114205013045,4.126549263605774,0.35663222828662317
23.6,38.244612650902305,12.838239190683035,2.2408524452925604,24.80698342275327,-0.44451719171760296,0.7047609561038226,4.11449676604731,0.3562736685972401
23.62,38.13366006239725,13.321813685641814,2.2549476644146367,24.80762685885255,-0.4445606512610923,0.7047121280933019,4.102425603305265,0.3559139928501702
23.64,38.01592052487491,13.80379391336107,2.2690419069765024,24.80826632273146,-0.44460376995442313,0.7046651635917143,4.0903358301397805,0.3555532021721284
23.66,37.89141725980025,14.284084623897666,2.2831352102483367,24.808901836950103,-0.44464658918923955,0.7046202486172704,4.078227501395441,0.3551912976933223
23.68,37.76017482711759,14.76259091066615,2.297227615220682,24.809533423916655,-0.44468915368957423,0.7045775245124424,4.066100672000998,0.35482828054744864
23.7,37.62221911990974,15.239218229239125,2.3113191657109304,24.810161105888255,-0.4447315105872299,0.7045370852392202,4.053955396969134,0.35446415187168967
23.72,37.4775773587798,15.713872416051599,2.3254099074157146,24.810784904971936,-0.44477370845216835,0.7044989755911776,4.041791731396205,0.35409891280670946
23.740000000000002,37.326278085961995,16.186459707005806,2.3394998869275376,24.81140484312552,-0.44481579629665696,0.7044631903541,4.029609730461997,0.3537325644966505
23.76,37.16835115916819,16.656886755973584,2.35358915073462,24.81202094215852,-0.4448578225723733,0.7044296744285705,4.017409449429476,0.35336510808913035
23.78,37.00382774517669,17.125060653193874,2.367677744223191,24.81263322373304,-0.44489983417974915,0.7043983239093538,4.005190943644529,0.35299654473523745
23.8,36.832740313170035,17.59088894356348,2.3817657107013783,24.813241709364668,-0.44494187550854536,0.7043689880980272,3.992954268535726,0.352626875589528
23.82,36.65512262782802,18.054279644819626,2.395853090463339,24.81384642042335,-0.4449839875279911,0.7043414724074502,3.9806994796140507,0.35225610181002215
23.84,36.47100974218225,18.515141265613266,2.409939919911488,24.814447378134272,-0.4450262069438174,0.7043155420996597,3.9684266324726685,0.35188422455820045
23.86,36.28043799023775,18.973382823472548,2.4240262307534817,24.815044603578748,-0.4450685654381768,0.704290926782967,3.956135782786663,0.35151124499900016
23.88,36.083444979367066,19.428913862655982,2.438112049289141,24.81563811769507,-0.44511108900680435,0.7042673255797168,3.943826986312779,0.35113716430081154
23.900000000000002,35.88006958248133,19.881644471895157,2.4521973958007353,24.816227941279376,-0.4451537974058635,0.704244412863607,3.9315002988891807,0.35076198363547423
23.92,35.670351929982544,20.331485302026966,2.466282284058007,24.816814094986515,-0.4451967037187819,0.7042218444549022,3.9191557764352014,0.350385704178274
23.94,35.454333401500314,20.778347583515316,2.4803667209471048,24.817396599330895,-0.4452398140510489,0.704199264153512,3.906793474951067,0.35000832710793806
23.96,35.23205661741582,21.222143143862265,2.4944507062301753,24.817975474687326,-0.4452831273584723,0.7041763104838661,3.8944134505176655,0.3496298536066325
23.98,35.003565430174945,21.66278442490839,2.508534232439853,24.818550741291872,-0.4453266354118184,0.7041526235219489,3.882015759296288,0.3492502848599578
24.0,34.76890491539179,22.100184500021992,2.522617284910292,24.81912241924268,-0.44537032289814277,0.7041278516737817,3.8696004575283554,0.34886962205694544
24.02,34.52812136274327,22.534257091176418,2.5366998419437676,24.819690528500814,-0.44541416765650454,0.7041016582760834,3.857167601535192,0.3484878663900542
24.04,34.28126226665447,22.964916585914438,2.5507818751092888,24.820255088891077,-0.44545814104319686,0.7040737278937573,3.8447172477177527,0.3481050190551664
24.060000000000002,34.02837631677431,23.392078054198198,2.5648633496671636,24.82081612010284,-0.44550220841917126,0.7040437721951605,3.8322494525563617,0.34772108125158374
24.080000000000002,33.76951338824002,23.81565726514274,2.5789442251110666,24.821373641690855,-0.4455463297500268,0.7040115352946548,3.8197642726104792,0.3473360541820244
24.1,33.5047245317289,24.23557070363064,2.593024455816959,24.82192767307606,-0.44559046030682187,0.7039767984625829,3.8072617645184232,0.34694993905261856
24.12,33.23406196329514,24.65173558680469,2.607103991786211,24.822478233546402,-0.4456345514540876,0.703939384115281,3.794741984997115,0.3465627370729047
24.14,32.95757905398938,25.064069880435042,2.6211827794685165,24.823025342257612,-0.44567855150980873,0.703899159011848,3.7822049908418336,0.3461744494558261
24.16,32.67533031925835,25.472492315156646,2.6352607626487536,24.823569018234025,-0.44572240666082485,0.7038560365998017,3.769650838925952,0.345785077417727
24.18,32.38737140812209,25.87692240257229,2.649337883380749,24.82410928036936,-0.4457660619161089,0.7038099784681991,3.7570795862006707,0.34539462217834843
24.2,32.09375909212596,26.277280451215987,2.663414082950113,24.824646147427504,-0.44580946207972627,0.7037609948839512,3.744491289694773,0.34500308496082477
24.22,31.794551254065027,26.673487582371028,2.6774893028477926,24.8251796380433,-0.44585255272496993,0.703709144404568,3.7318860065143635,0.3446104669916799
24.240000000000002,31.48980687647866,27.06546574573657,2.691563485735884,24.82570977072331,-0.4458952811512129,0.7036545325781416,3.7192637938425928,0.3442167695008229
24.26,31.179586029913263,27.453137734936256,2.7056365763874464,24.826236563846603,-0.445937597305417,0.7035973097586152,3.706624708939432,0.34382199372154504
24.28,30.86394986095177,27.836427202862097,2.7197085225826187,24.826760035665508,-0.4459794546509725,0.7035376680810266,3.6939688091413703,0.343426140890515
24.3,30.542960580008895,28.21525867684664,2.733779275944239,24.82728020430638,-0.4460208109676061,0.7034758376571046,3.6812961518611904,0.3430292122477756
24.32,30.216681448891705,28.589557573656332,2.747848792697381,24.827797087770357,-0.44606162906745955,0.7034120820660685,3.668606794587694,0.3426312090367398
24.34,29.88517676812577,28.959250214298923,2.761917034338703,24.82831070393411,-0.4461018774140825,0.7033466932284509,3.6559007948854303,0.3422321325041865
24.36,29.54851186404776,29.32426383863794,2.7759839682032723,24.828821070550593,-0.44614153063296647,0.7032799857620149,3.643178210394462,0.3418319839002571
24.38,29.20675307566609,29.68452661980728,2.790049567918512,24.829328205249773,-0.4461805699043373,0.7032122909281566,3.630439098830071,0.34143076447845117
24.400000000000002,28.85996774129192,30.039967678419348,2.804113813737075,24.829832125539387,-0.44621898323118075,0.7031439502843978,3.6176835179825275,0.3410284754956229
24.42,28.50822418494354,30.39051709656047,2.818176692742763,24.830332848805654,-0.4462567655778518,0.7030753091635948,3.6049115257168047,0.34062511821197683
24.44,28.151591702527803,30.73610593156774,2.832238198926035,24.830830392314017,-0.446293918877076,0.7030067101031963,3.5921231799723334,0.34022069389106424
24.46,27.790140547803045,31.07666622958201,2.8462983331280984,24.831324773209857,-0.44633045190563486,0.7029384863482595,3.57931853876272,0.33981520379977864
24.48,27.42394191812842,31.412131038872218,2.8603571028550636,24.831816008519215,-0.4463663800314978,0.7028709555499881,3.5664976601755027,0.3394086492083524
24.5,27.05306794000522,31.742434422926973,2.874414521966063,24.832304115149512,-0.4464017248375669,0.7028044137773305,3.5536606023718815,0.33900103139035265
24.52,26.677591654416222,32.06751147330991,2.88847061024161,24.83278910989024,-0.4464365136295007,0.7027391299527606,3.5408074235864415,0.3385923516226768
24.54,26.297587001969486,32.38729832227606,2.9025253928406656,24.833271009413682,-0.44647077883722935,0.7026753408149081,3.5279381821269107,0.3381826111855492
24.560000000000002,25.913128807853422,32.70173215514717,2.9165788996569635,24.83374983027561,-0.4465045573217308,0.7026132465003457,3.5150529363738796,0.33777181136251666
24.580000000000002,25.524292766610113,33.01075122244457,2.93063116458697,24.834225588915974,-0.4465378896003695,0.7025530068248256,3.5021517447805417,0.33735995344044495
24.6,25.131155426734065,33.31429485177896,2.9446822247234667,24.834698301659593,-0.44657081900557277,0.7024947383307774,3.4892346658724303,0.336947038709514
24.62,24.73379417510361,33.61230345949707,2.958732119490082,24.835167984716843,-0.4466033907928095,0.702438512153226,3.4763017582471494,0.3365330684632146
24.64,24.332287221252145,33.90471856208574,2.972780889733147,24.835634654184346,-0.4466356512147231,0.7023843527407284,3.463353080574104,0.33611804399834366
24.66,23.92671358148621,34.1914827873346,2.9868285767879614,24.83609832604563,-0.44666764657883495,0.7023322374517497,3.4503886915942457,0.33570196661500096
24.68,23.51715306285731,34.472539885258946,3.0008752215369965,24.836559016171815,-0.4466994223064726,0.7022820970304359,3.4374086501198,0.3352848376165844
24.7,23.10368624699391,34.747834738784775,3.014920863477605,24.83701674032228,-0.4467310220104814,0.7022338169492742,3.424413015033991,0.334866658309786
24.72,22.68639447379989,35.01731337419839,3.028965539816591,24.837471514145317,-0.44676248660885753,0.7021872395899845,3.4114018452907904,0.3344474300045883
24.740000000000002,22.265359825025108,35.28092297136302,3.0430092846083907,24.8379233531788,-0.4467938534906958,0.7021421672184558,3.398375199914639,0.3340271540142598
24.76,21.840665107713406,35.53861187370519,3.05705212795276,24.83837227285084,-0.4468251557498044,0.7020983656949261,3.385333138000186,0.3336058316553508
24.78,21.412393837532797,35.79032959797346,3.071094095266659,24.83881828848042,-0.4468564215000104,0.7020555688471547,3.372275718712009,0.33318346424768974
24.8,20.98063022199208,36.036026843772134,3.085135206643602,24.839261415278067,-0.44688767328459694,0.7020134834223161,3.3592030012843557,0.3327600531143784
24.82,20.545459143547593,36.275655502872425,3.0991754763120483,24.839701668346468,-0.44691892759050833,0.7019717945229642,3.3461150450208774,0.3323355995817883
24.84,20.106966142603216,36.50916866830305,3.1132149122025075,24.840139062681125,-0.44695019447596046,0.7019301714238539,3.333011909294352,0.33191010497955653
24.86,19.66523740040632,36.736520643222185,3.1272535156309846,24.840573613170978,-0.44698147731794713,0.7018882736598384,3.319893653546423,0.3314835706405813
24.88,19.220359721841746,36.957666949572015,3.1412912811041815,24.841005334599043,-0.4470127726838737,0.7018457572705579,3.3067603372873156,0.3310559979010176
24.900000000000002,18.77242051812558,37.172564336516665,-3.1278571109299937,24.84143424164302,-0.44704407032922483,0.7018022810853104,3.293612020095583,0.33062738810027364
24.92,18.321507789399906,37.38117078866384,-3.1138210653082874,24.84186034887594,-0.44707535332082277,0.7017575129313517,3.28044876161783,0.3301977425810063
24.94,17.867710107229602,37.583445534069696,-3.0997859150496603,24.842283670766754,-0.4471065982829039,0.701711135650906,3.2672706215684384,0.3297670626891168
24.96,17.411116597001765,37.779349052026035,-3.0857516923366424,24.842704221680957,-0.44713777576097646,0.7016628528163296,3.2540776597293033,0.3293353497737468
24.98,16.951816920228268,37.96884308062801,-3.071718435280316,24.843122015881203,-0.4471688506962621,0.701612394039069,3.2408699359495508,0.3289026051872736
25.0,16.489901256751796,38.151890624120114,-3.0576861873995345,24.843537067527894,-0.4471997830015099,0.7015595197761505,3.22764751014528,0.32846883028530677
25.02,16.02546028685566,38.328455960017415,-3.0436549970040114,24.843949390679786,-0.44723052822713916,0.7015040255477735,3.2144104422992874,0.3280340264266832
25.04,15.558585173277718,38.498504645998466,-3.0296249164930558,24.84435899929459,-0.4472610383050481,0.7014457454909672,3.2011587924607814,0.32759819497346304
25.060000000000002,15.089367543128866,38.6620035265657,-3.0155960015832366,24.844765907229558,-0.44729126235605365,0.7013845551869561,3.1878926207451284,0.32716133729092545
25.080000000000002,14.617899469716734,38.818920739468666,-3.0015683104794975,24.845170128242064,-0.44732114754581725,0.7013203737136652,3.174611987333579,0.32672345474756476
25.1,14.144273454275481,38.96922572188495,-2.987541903005224,24.845571675990197,-0.44735063997329383,0.7012531648893685,3.161316952472973,0.32628454871508505
25.12,13.66858240760291,39.11288921635336,-2.973516839707437,24.84597056403334,-0.44737968557521773,0.7011829376885959,3.1480075764754933,0.32584462056839714
25.14,13.190919631606507,39.249883276453566,-2.959493180953665,24.84636680583274,-0.44740823102992616,0.7011097458267754,3.1346839197183813,0.32540367168561346
25.16,12.711378800760405,39.38018127222633,-2.9454709860371295,24.84676041475208,-0.4474362246439152,0.7010336865254154,3.1213460426436477,0.32496170344804404
25.18,12.230053943475774,39.503757895328306,-2.9314503123066213,24.847151404058042,-0.4474636172049239,0.7009548984846178,3.107994005757828,0.3245187172401921
25.2,11.74703942338756,39.62058916391543,-2.917431214336929,24.847539786920887,-0.44749036278603815,0.7008735591041364,3.0946278696316907,0.32407471444974995
25.22,11.262429920561063,39.73065242724912,-2.9034137431548466,24.847925576414998,-0.44751641948628257,0.7007898810077345,3.081247694899957,0.32362969646759393
25.240000000000002,10.77632041262226,39.83392637001961,-2.889397945534692,24.848308785519436,-0.4475417500944073,0.7007041079380533,3.0678535422610405,0.323183664687781
25.26,10.288806155816342,39.930391016381336,-2.875383863375931,24.8486894271185,-0.44756632266405166,0.7006165101003375,3.054445472476763,0.3227366205075438
25.28,9.799982665999327,40.020027733695315,-2.8613715331739242,24.84906751400227,-0.4475901109901498,0.7005273790429939,3.04102354637208,0.32228856532728645
25.3,9.309945699568093,40.102819235974415,-2.847360985593064,24.849443058867152,-0.4476130949783008,0.7004370221709049,3.0275878248348063,0.32183950055057997
25.32,8.818791234334538,40.17874958702772,-2.833352245149646,24.84981607431641,-0.4476352609008279,0.7003457569935629,3.0141383688153405,0.3213894275841583
25.34,8.326615450349918,40.24780420330088,-2.819345330009775,24.850186572860725,-0.4476566015353504,0.7002539052143306,3.00067523932638,0.32093834783791314
25.36,7.833514710685682,40.30996985641022,-2.805340251905488,24.850554566918696,-0.44767711618386213,0.7001617867693972,2.987198497442658,0.3204862627248905
25.38,7.339585542177377,40.36523467536887,-2.7913370161701003,24.850920068817388,-0.44769681057249655,0.7000697139252818,2.97370820430066,0.32003317366128564
25.400000000000002,6.844924616138281,40.41358814850415,-2.7773356218915946,24.851283090792858,-0.44771569663433664,0.6999779855420116,2.960204421098336,0.3195790820664384
25.42,6.349628729049554,40.455021125066146,-2.763336062180754,24.85164364499067,-0.44773379217974324,0.6998868816054646,2.946687209094851,0.31912398936283004
25.44,5.853794783233676,40.48952581652816,-2.7493383245486447,24.85200174346641,-0.4477511204607025,0.6997966581268455,2.93315662961027,0.31866789697607684
25.46,5.357519767517862,40.517095797580474,-2.7353423913861077,24.852357398186204,-0.447767709637585,0.6997075425000128,2.91961274402531,0.3182108063349273
25.48,4.86090073789403,40.53772600681973,-2.7213482405361074,24.852710621027224,-0.44778359215844227,0.6996197293985111,2.906055613781054,0.317752718871257
25.5,4.3640347981816845,40.55141274713656,-2.707355845948137,24.853061423778207,-0.4477988040624997,0.6995333772838819,2.8924853003786497,0.31729363602006383
25.52,3.867019080699797,40.55815368580511,-2.6933651784024595,24.853409818139937,-0.4478133842208231,0.6994486055852904,2.8789018653790683,0.31683355921946416
25.54,3.369950726953487,40.55794785427832,-2.679376206290754,24.85375581572576,-0.44782737352820456,0.6993654925979843,2.865305370402803,0.3163724899106878
25.560000000000002,2.872926868340902,40.55079564769347,-2.665388896438794,24.85409942806207,-0.4478408140611265,0.6992840741347626,2.851695877129581,0.3159104295380736
25.580000000000002,2.3760446068853307,40.53669882409271,-2.651403214956099,24.854440666588815,-0.44785374821719626,0.6992043429507925,2.8380734472981133,0.3154473795490653
25.6,1.8794009959971376,40.51566050336372,-2.637419128097083,24.85477954265996,-0.44786621785169745,0.699126248947968,2.824438142705788,0.31498334139420664
25.62,1.3830930212696773,40.48768516590563,-2.6234366031181238,24.855116067543996,-0.447878263426873,0.6990497001508599,2.8107900252083935,0.31451831652713647
25.64,0.8872175813128944,40.45277865102561,-2.6094556091151064,24.85545025242441,-0.44788992318923854,0.6989745644323772,2.7971291567198504,0.31405230640458504
25.66,0.3918714686278808,40.410948155071274,-2.595476117826459,24.85578210840017,-0.4479012323896356,0.6989006719538419,2.7834555992119254,0.31358531248636884
25.68,-0.10284864947477201,40.36220222930408,-2.581498104387382,24.85611164648618,-0.4479122225598801,0.6988278182714694,2.7697694147139393,0.3131173362353862
25.7,-0.5968462499103786,40.30655077751861,-2.567521548021953,24.856438877613776,-0.4479229208587642,0.6987557680495081,2.7560706653125013,0.3126483791176126
25.72,-1.090024972807245,40.244005053412266,-2.553546432660963,24.856763812631172,-0.44793334949884506,0.6986842593096979,2.742359413151223,0.31217844260209654
25.740000000000002,-1.5822886404436736,40.1745776577096,-2.539572747474769,24.857086462303936,-0.4479435252639354,0.6986130081374794,2.728635720430421,0.3117075281609538
25.76,-2.073541276133394,40.09828253504494,-2.5256004873120195,24.857406837315448,-0.447953459125517,0.6985417137576464,2.7148996494068647,0.3112356372693645
25.78,-2.5636871230581413,40.0151349706065,-2.5116296530368665,24.857724948267354,-0.4479631559644722,0.6984700638860237,2.70115126239347,0.3107627714055671
25.8,-3.052630663046243,39.92515158654462,-2.497660251759146,24.858040805680016,-0.44797261440259467,0.6983977402594048,2.687390621759017,0.310288932050854
25.82,-3.5402766352961663,39.82835033814599,-2.483692296953958,24.858354419992974,-0.4479818267463401,0.6983244242433928,2.673617789927882,0.30981412068956765
25.84,-4.0265300550439855,39.724750509775376,-2.46972580846909,24.858665801565383,-0.4479907790432479,0.6982498024170647,2.659832829379746,0.3093383388090952
25.86,-4.511296232173679,39.61437271058552,-2.4557608124207486,24.858974960676452,-0.44799945124943624,0.6981735720344578,2.646035802649304,0.308861587899864
25.88,-4.994480789769042,39.49723886999524,-2.4417973409800595,24.859281907525897,-0.44800781750459023,0.6980954462657771,2.6322267723259976,0.30838386945533686
25.900000000000002,-5.475989682605825,39.373372232935345,-2.427835432054744,24.85958665223437,-0.44801584650895754,0.6980151591258259,2.6184058010537123,0.3079051849720077
25.92,-5.95572921558245,39.24279735486118,-2.4138751288722275,24.859889204843885,-0.44802350199506985,0.6979324700034155,2.6045729515305114,0.3074255359493965
25.94,-6.433606062087389,39.105540096530355,-2.399916479472159,24.860189575318262,-0.44803074328525755,0.6978471677132546,2.590728286508343,0.30694492389004496
25.96,-6.909527282300916,38.96162761854345,-2.385959536117894,24.860487773543547,-0.4480375259245448,0.697759074000918,2.5768718687927468,0.3064633502995111
25.98,-7.3834003414285965,38.8110883756454,-2.3720043546378755,24.860783809328435,-0.44804380237722957,0.6976680464417698,2.5630037612425873,0.30598081668636534
26.0,-7.85513312786345,38.65395211078465,-2.35805099370904,24.861077692404688,-0.44804952277438714,0.6975739806859627,2.549124026769755,0.30549732456218565
26.02,-8.324633971273311,38.49024984892733,-2.3440995140953205,24.861369432427555,-0.4480546356987087,0.6974768120136584,2.5352327283388894,0.30501287544155237
26.04,-8.79181166060947,38.32001389062304,-2.330149977855047,24.86165903897619,-0.4480590889925038,0.6973765161771697,2.52132992896708,0.30452747084204346
26.060000000000002,-9.256575462032268,38.14327780531937,-2.316202447531504,24.861946521554046,-0.4480628305743752,0.6972731095196071,2.5074156917235992,0.3040411122842305
26.080000000000002,-9.718835136748872,37.96007642442186,-2.3022569853411117,24.862231889589307,-0.4480658092500094,0.6971666483725617,2.493490079729602,0.30355380129167303
26.1,-10.178500958758088,37.77044583409643,-2.2883136523736605,24.86251515243527,-0.4480679755027261,0.697057227748164,2.4795531561578463,0.3030655393909146
26.12,-10.6354837324967,37.57442336781168,-2.2743725078186974,24.862796319370762,-0.4480692822498794,0.6969449793532781,2.4656049842324057,0.30257632811147717
26.14,-11.089694810381506,37.37204759861848,-2.2604336082316316,24.863075399600522,-0.4480696855519006,0.6968300689654194,2.4516456272283733,0.3020861689858568
26.16,-11.541046110240941,37.16335833116486,-2.2464970068523233,24.863352402255607,-0.4480691452616962,0.6967126932210084,2.4376751484715924,0.30159506354951876
26.18,-11.98945013263001,36.94839659344471,-2.2325627529879033,24.863627336393783,-0.44806762560325253,0.6965930758766057,2.4236936113383574,0.30110301334089284
26.2,-12.43481997802202,36.727204628279196,-2.2186308914703714,24.863900210999912,-0.4480650956696221,0.6964714636126517,2.409701079255121,0.3006100199013684
26.22,-12.877069363870623,36.49982588453036,-2.2047014621981185,24.864171034986335,-0.448061529831959,0.6963481214568034,2.3956976156982224,0.30011608477528934
26.240000000000002,-13.316112641535584,36.266305008047254,-2.1907744997689824,24.864439817193254,-0.448056908052895,0.6962233279101093,2.3816832841935875,0.2996212095099497
26.26,-13.751864813065787,36.02668783234525,-2.1768500332107803,24.864706566389117,-0.44805121609928233,0.69609736986388,2.3676581483164485,0.29912539565558854
26.28,-14.184241547833114,35.781021369020095,-2.1629280858135025,24.864971291270987,-0.4480444456511367,0.6959705373981563,2.3536222716910395,0.298628644765385
26.3,-14.613159199011047,35.52935379789877,-2.1490086750655393,24.86523400046492,-0.4480365943054645,0.6958431185540771,2.339575717990334,0.29813095839545384
26.32,-15.038534819892067,35.27173445693007,-2.1350918126944576,24.865494702526334,-0.44802766547551875,0.6957153941722186,2.325518550935727,0.2976323381048398
26.34,-15.460286180038295,35.0082138318182,-2.1211775048110133,24.865753405940378,-0.44801766818786526,0.6955876328871345,2.311450834296772,0.29713278545551375
26.36,-15.878331781260169,34.738843545403526,-2.1072657521532707,24.86601011912229,-0.44800661678142095,0.6954600863648975,2.2973726318908776,0.29663230201236707
26.38,-16.292590873418398,34.463676346794976,-2.093356550425973,24.866264850417767,-0.44799453051432225,0.6953329848655293,2.2832840075830134,0.2961308893432066
26.400000000000002,-16.702983470044895,34.18276610025924,-2.0794498907286623,24.866517608103315,-0.44798143308605975,0.6952065332058912,2.2691850252854358,0.2956285490187505
26.42,-17.109430363778884,33.89616777387226,-2.0655457600645444,24.86676840038661,-0.44796735208375354,0.695080907191011,2.2550757489573856,0.2951252826126228
26.44,-17.511853141614893,33.60393742793891,-2.051644141920724,24.867017235406855,-0.4479523183627127,0.694956250573103,2.2409562426048035,0.2946210917013483
26.46,-17.910174199959883,33.30613220318703,-2.037745016909262,24.86726412123511,-0.4479363653725065,0.6948326725878474,2.226826570280037,0.2941159778643483
26.48,-18.30431675949728,33.002810308742255,-2.023848363457505,24.867509065874664,-0.44791952844065197,0.6947102461070119,2.212686796081554,0.29360994268393503
26.5,-18.694204879856176,32.69403100989005,-2.009954158535365,24.86775207726136,-0.4479018440266832,0.6945890064354203,2.1985369841536415,0.2931029877453066
26.52,-19.0797634740845,32.37985461563168,-1.9960623784066565,24.867993163263947,-0.44788334895979576,0.6944689507687871,2.184377198686129,0.29259511463654286
26.54,-19.460918322925348,32.06034246604053,-1.9821729993912807,24.868232331684407,-0.4478640796734589,0.6943500383172675,2.1702075039140913,0.2920863249485998
26.560000000000002,-19.83759608889616,31.735556919425242,-1.9682859986249353,24.868469590258307,-0.4478440714503467,0.6942321910878966,2.1560279641175444,0.2915766202753042
26.580000000000002,-20.209724330170744,31.40556133930587,-1.9544013548031773,24.868704946655114,-0.44782335769066695,0.694115295307649,2.1418386436211865,0.29106600221334983
26.6,-20.577231514264476,31.070420081209093,-1.9405190488970243,24.868938408478535,-0.44780196921646803,0.6939992034578085,2.127639606794065,0.29055447236229115
26.62,-20.940047031523225,30.73019847928809,-1.9266390648278682,24.86916998326684,-0.4477799336237877,0.6938837368799017,2.1134309180493154,0.2900420323245392
