timestamp,px,py,yaw,v,vx,vy,v_dotomega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1730297408680578154,12.044381141662598,12.142136573791504,2.7545218467712402,3.6239583333333334,0.0,0.0,2.5180933028466748,0.3276680111885071,8.847428299365571,0.0,0.0,-0.06017516741484102,2.944994847635115,0.0,-0.0264704544198308
1730297408698575210,11.974445343017578,12.17066764831543,2.7769181728363037,3.6239583333333334,0.0,0.0,1.4803351280603316,0.3276680111885071,8.847428299365571,0.0,0.0,-0.05470179155838339,1.7313017432604627,0.0,-0.011490491669074046
1730297408718637002,11.878379821777344,12.228590965270996,2.785861015319824,3.6379166666666665,0.0,0.0,0.47545340209149933,0.3512202501296997,5.250229390987932,0.0,0.0,-0.05652892072713508,0.5564220898689258,0.0,-0.07766699539784198
1730297408739712266,11.82344913482666,12.243210792541504,2.780261516571045,3.5985416666666667,0.0,0.0,-0.5443527122992,0.2775929570198059,6.295323896956942,0.0,0.0,-0.06518593850541632,-0.6358827326399485,0.0,-0.13494519605070987
1730297408761866826,11.746414184570312,12.273537635803223,2.792163848876953,3.574375,0.0,0.0,-1.5688147169294007,0.3919428288936615,3.3140713050322974,0.0,0.0,-0.07492299207580144,-1.8305355350537038,0.0,-0.1806604161367016
1730297408780612330,11.67392349243164,12.301239967346191,2.7973062992095947,3.7483333333333335,0.0,0.0,-2.592531915838632,0.1908285915851593,2.228687807813654,0.0,0.0,-0.08263086462268053,-3.0497983481750044,0.0,-0.17479549196148658
1730297408797877834,11.660977363586426,12.284212112426758,2.787045478820801,3.70875,0.0,0.0,-3.6233005477106097,0.21507808566093445,0.7022739648256793,0.0,0.0,-0.0846508478257233,-4.254447892573956,0.0,-0.171949530031583
1730297408817957706,11.588543891906738,12.318082809448242,2.795069456100464,3.745,0.0,0.0,-4.632739732410441,0.14747853577136993,1.7860439976350022,0.0,0.0,-0.08552681728069243,-5.448999920501577,0.0,-0.15648466626666502
1730297408840062218,11.525799751281738,12.334988594055176,2.798234224319458,3.745,0.0,0.0,-5.657937567514453,0.14747853577136993,1.7860439976350022,0.0,0.0,-0.0810283136018723,-6.654831295594511,0.0,-0.1208439382960578
1730297408859401226,11.418240547180176,12.392436981201172,2.800647020339966,3.896875,0.0,0.0,-6.633519486033172,-0.07245294749736786,3.758643729728084,0.0,0.0,-0.07901726167646086,-7.858456373206778,0.0,-0.13060605876346185
1730297408879813642,11.391202926635742,12.374466896057129,2.7979273796081543,3.9520833333333334,0.0,0.0,-7.629904233037861,-0.5955724120140076,4.146476105549211,0.0,0.0,-0.0682848244676277,-9.062540908290046,0.0,-0.08836751474561837
1730297408898823978,11.318016052246094,12.401671409606934,2.780405282974243,3.9520833333333334,0.0,0.0,-8.419166666666666,-0.5955724120140076,4.146476105549211,0.0,0.0,-0.048508108161176546,-10.0,0.0,-0.04542533728427789
1730297408918499210,11.24373722076416,12.430402755737305,2.7677249908447266,3.975625,0.0,0.0,-8.40858827108409,-0.7948271036148071,3.879542492818943,0.0,0.0,-0.02765550625684029,-9.998618592804887,0.0,-0.019772355048324516
1730297408938226730,11.167486190795898,12.460331916809082,2.7610464096069336,4.116666666666666,0.0,0.0,-8.351779067206897,-0.8898284435272217,7.129337889162525,0.0,0.0,-0.005476424707957678,-9.998139346217354,0.0,0.009995495101683046
1730297408957765770,11.088058471679688,12.48967456817627,2.709212064743042,4.225208333333334,0.0,0.0,-8.309916666666666,-1.0494873523712158,4.99825576542291,0.0,0.0,0.01632086169400959,-10.0,0.0,0.043368455066138754
1730297408979945866,11.03641128540039,12.53565502166748,2.737295389175415,4.331666666666667,0.0,0.0,-8.263047092491119,-0.8842938542366028,3.0587511490105026,0.0,0.0,0.04277636549832511,-9.994815449348181,0.0,0.07575349714872529
1730297408997660490,10.96723747253418,12.575491905212402,2.6937694549560547,4.331666666666667,0.0,0.0,-8.267333333333333,-0.8842938542366028,3.0587511490105026,0.0,0.0,0.056752655967634506,-10.0,0.0,0.07512545638769347
1730297409019257578,10.885135650634766,12.612273216247559,2.691082715988159,4.397708333333333,0.0,0.0,-8.240172866892337,-0.8171258568763733,5.482502647915957,0.0,0.0,0.07282246207500287,-9.999097430778134,0.0,0.1041004188296029
1730297409038575722,10.803759574890137,12.642950057983398,2.662230968475342,4.599583333333333,0.0,0.0,-8.158890509587685,-0.2227783203125,4.006077681418079,0.0,0.0,0.0862517448172188,-9.99843611395317,0.0,0.12841251662483766
1730297409058869322,10.739884376525879,12.66943645477295,2.646426200866699,4.655833333333334,0.0,0.0,-8.136696159137061,0.09232351928949356,3.5625320580937645,0.0,0.0,0.08315802049503997,-9.998807388445167,0.0,0.09959710792231427
1730297409079995914,10.683140754699707,12.716729164123535,2.6569125652313232,4.725,0.0,0.0,-8.110000000000001,0.3720085322856903,3.5822650300150545,0.0,0.0,0.07199289943069205,-10.0,0.0,0.07622353321764781
1730297409098430762,10.664588928222656,12.743193626403809,2.650261163711548,4.904375,0.0,0.0,-8.03825,0.5251368284225464,5.242470939508676,0.0,0.0,0.0603288494356219,-10.0,0.0,0.08692112614898077
1730297409117154346,10.595686912536621,12.770950317382812,2.65522837638855,4.904375,0.0,0.0,-8.03825,0.5251368284225464,5.242470939508676,0.0,0.0,0.04800867536564705,-10.0,0.0,0.1096477935644856
1730297409137636970,10.482471466064453,12.81409740447998,2.674520969390869,4.982291666666667,0.0,0.0,-8.00574859087572,0.6648629307746887,3.952529318244458,0.0,0.0,0.03659594216977712,-9.998333047875178,0.0,0.09888230745768463
1730297409157423178,10.372166633605957,12.885494232177734,2.696418523788452,5.031458333333333,0.0,0.0,-7.986087149236568,0.8215222954750061,4.82625095341761,0.0,0.0,0.024353479052657737,-9.9983354850691,0.0,0.09285836544688475
1730297409179718026,10.287446022033691,12.913444519042969,2.7159035205841064,5.2725,0.0,0.0,-7.889787792520089,1.014692783355713,3.331399564692304,0.0,0.0,0.008989707972771778,-9.998463810062209,0.0,0.0848837372240225
1730297409198882026,10.180055618286133,12.970283508300781,2.7197134494781494,5.2725,0.0,0.0,-7.889572108486347,1.014692783355713,3.331399564692304,0.0,0.0,-0.006405609411186163,-9.998190480910337,0.0,0.0760226851409178
1730297409218180650,10.030730247497559,13.04923152923584,2.7522635459899902,5.298333333333333,0.0,0.0,-7.87845682941205,1.0445728302001953,4.998707289357412,0.0,0.0,-0.017156488411700383,-9.997195875237352,0.0,0.11907552942405758
1730297409237578730,9.957737922668457,13.077122688293457,2.7675797939300537,5.35375,0.0,0.0,-7.8585,0.8454625010490417,4.4602396033122,0.0,0.0,-0.023736444199777742,-10.0,0.0,0.16381424976017253
1730297409257681802,9.848569869995117,13.12314510345459,2.804565668106079,5.542083333333333,0.0,0.0,-7.782909846108962,0.7813237905502319,6.814042670179802,0.0,0.0,-0.027698732032750965,-9.999670030761637,0.0,0.13449520896051922
1730297409279760778,9.857758522033691,13.097716331481934,2.7739882469177246,5.6775,0.0,0.0,-7.729,0.6680827140808105,4.435687487975554,0.0,0.0,-0.02810595249699942,-10.0,0.0,0.1694889050962036
1730297409298454090,9.679527282714844,13.212601661682129,2.8082027435302734,5.6775,0.0,0.0,-7.729,0.6680827140808105,4.435687487975554,0.0,0.0,-0.024346811483320838,-10.0,0.0,0.21141494945945719
1730297409318911722,9.565939903259277,13.251213073730469,2.8221046924591064,5.705625,0.0,0.0,-7.71775,0.7415083646774292,4.814216193445715,0.0,0.0,-0.018809410182336686,-10.0,0.0,0.25377728110064324
1730297409337109194,9.44331169128418,13.28437614440918,2.834416389465332,5.822291666666667,0.0,0.0,-7.671083333333333,0.8827486038208008,6.0719270208632095,0.0,0.0,-0.01691727572473141,-10.0,0.0,0.2253369804697901
1730297409358636714,9.307424545288086,13.313981056213379,2.8557703495025635,5.973333333333334,0.0,0.0,-7.610579374004092,1.0347752571105957,6.66220140293963,0.0,0.0,-0.016781732471977912,-9.999885302212805,0.0,0.25353341254246187
1730297409380432266,9.192449569702148,13.342538833618164,2.8804571628570557,6.0875,0.0,0.0,-7.563429360827282,0.7907145619392395,6.180279642776954,0.0,0.0,-0.022524407452756853,-9.997923808099515,0.0,0.21830334066894336
1730297409397729354,9.134078979492188,13.34540843963623,2.8648324012756348,6.0875,0.0,0.0,-7.5649999999999995,0.7907145619392395,6.180279642776954,0.0,0.0,-0.020556657617659683,-10.0,0.0,0.2614589408477143
1730297409418597482,9.011908531188965,13.393354415893555,2.8955938816070557,6.2491666666666665,0.0,0.0,-7.500333333333334,0.8919875621795654,7.17373060272761,0.0,0.0,-0.018541268554726136,-10.0,0.0,0.2601036148993287
1730297409437597834,8.869612693786621,13.45652961730957,2.9126811027526855,6.2491666666666665,0.0,0.0,-7.496004358911619,0.8919875621795654,7.17373060272761,0.0,0.0,-0.018897497667203427,-9.994228290624797,0.0,0.2679822887609016
1730297409457389418,8.73636245727539,13.48586368560791,2.9435787200927734,6.3620833333333335,0.0,0.0,-7.455166666666666,0.934466540813446,6.674810893085736,0.0,0.0,-0.01812456807887491,-10.0,0.0,0.29118921717342916
1730297409479901066,8.76314640045166,13.48009204864502,2.915931224822998,6.54125,0.0,0.0,-7.352836392154842,0.8857207298278809,6.055620105788855,0.0,0.0,-0.020599334403087956,-9.958470091629772,0.0,0.25454493626509606
1730297409499866762,8.629146575927734,13.505398750305176,2.9512476921081543,6.54125,0.0,0.0,-6.462053633332031,0.8857207298278809,6.055620105788855,0.0,0.0,-0.020278425612148706,-8.752019548089702,0.0,0.2931683338959636
