timestamp,px,py,yaw,v,vx,vy,omega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1729161672027135672,-2.535416270296619,-5.1885974388869975,1.6449156940230836,6.1745187463760045,6.166868829221488,0.006742458622216416,-0.2000616081457849,7.646231269836429,7.747569026175269,-1.219320223165132,0.0012153430303971965,7.646231269836429,0.0,-0.02688041888177395,0.0
1729161672052165452,-2.547024535084627,-5.032441907269863,1.6394679672111672,6.354305917739836,6.347728364899189,0.023534581997113918,-0.26804442080298285,6.5339250564575195,6.540046226600236,-1.638884628320548,0.003796154529000343,6.5339250564575195,0.0,-0.06307525187730789,0.0
1729161672077194837,-2.5583122908932094,-4.872100799037434,1.6311843662402206,6.507396611595121,6.501319920912985,0.04705171770740316,-0.39145848813321255,5.906430244445801,5.924508592576877,-2.476583196554043,0.007424424830158575,5.906430244445801,0.0,-0.061793528497219086,0.0
1729161672102093466,-2.5689436691967127,-4.708172367394983,1.6193757708964875,6.6348115624427475,6.629790716471575,0.08121873946848349,-0.5709509602325435,4.523376560211183,4.668625489443268,-3.6652987289295815,0.012479921398549013,4.523376560211183,0.0,-0.10166197007894517,0.0
1729161672127677984,-2.578409120671611,-4.541369253204221,1.6021535065504693,6.730263315010042,6.725837585338199,0.13289685698020867,-0.8247968207489952,3.1128931045532227,3.2454330292306306,-5.406190215940069,0.020123551524708627,3.1128931045532227,0.0,-0.12382253259420395,0.0
1729161672152006047,-2.5861509458552603,-4.3723727266418875,1.5783561649673346,6.805596537303906,6.799376799144745,0.21156368124121752,-1.0797785656513215,2.9291157722473145,3.1542954598142403,-7.191418302144718,0.03164075137993228,2.9291157722473145,0.0,-0.130046084523201,0.0
1729161672177021197,-2.5917231902840583,-4.20153783398848,1.549436341687877,6.866507393264753,6.857106340206315,0.31573226363135004,-1.2178676530700483,2.1360292434692383,2.517122016034122,-8.22746251447793,0.04663535196219183,2.1360292434692383,0.0,-0.11386331170797348,0.0
1729161672202092390,-2.594744302518962,-4.029095638661407,1.5178862591588937,6.93612505245207,6.920603199877723,0.42332028624206935,-1.2915405450701236,2.587087249755859,3.2287963539693783,-8.77396391751652,0.061709292297979175,2.587087249755859,0.0,-0.11338824033737183,0.0
1729161672227082244,-2.594801774766837,-3.8550721156711765,1.4853474868777359,6.983287611007674,6.962173893255393,0.5281287101222076,-1.3179760188519307,1.1113561153411857,1.9026589113833414,-9.06737354752193,0.07626829672719178,1.1113561153411857,0.0,-0.1125340461730957,0.0
1729161672252116805,-2.5915745381806463,-3.6802582633514938,1.4520121797603902,7.000965072536454,6.972383773909171,0.6284080797360483,-1.3126932335371873,0.31994473934173584,1.145915111559911,-9.150010216125425,0.09044607891269288,0.31994473934173584,0.0,-0.07920615375041962,0.0
1729161672277286562,-2.584929921039305,-3.505232441450627,1.4198926276937056,7.013261455607401,6.976531402949776,0.7112339768240504,-1.2734150145342042,0.5698050260543823,1.472950666539898,-8.830033204381332,0.1020007858255102,0.5698050260543823,0.0,-0.09714712202548981,0.0
1729161672302568721,-2.574529534897105,-3.3302090407660505,1.3881680961918614,7.008333674645413,6.965658461533595,0.7788819821890672,-1.279996850655801,-0.7358031749725341,0.36224642265317264,-8.961143852755566,0.111702595413535,-0.7358031749725341,0.0,-0.09766410291194916,0.0
1729161672327152127,-2.5601594337464904,-3.155986144008877,1.3546470576590752,6.9712257399320485,6.922581347922921,0.8407274211532554,-1.4136183515440957,-2.220690298080445,-0.9225821035813961,-9.993572607715757,0.1212769620815109,-2.220690298080445,0.0,-0.09611370414495468,0.0
1729161672352050842,-2.5416500412469194,-2.9834551347257214,1.3173462795271693,6.9030918124437255,6.845530089523154,0.9157568526147654,-1.5601534882015762,-3.419088125228882,-1.9647930738088755,-11.0989279211318,0.13353095258622413,-3.419088125228882,0.0,-0.0785147100687027,0.0
1729161672377349117,-2.5190366175546095,-2.813495157108739,1.2768198029731743,6.803976675581925,6.734645769512732,0.9995168891042537,-1.698704085468644,-4.4363298416137695,-2.6966939265577787,-12.048908404760907,0.14794567924215002,-4.4363298416137695,0.0,-0.07346979528665543,0.0
1729161672402058639,-2.4922748186328407,-2.6470565958689067,1.23182361528074,6.672412678313245,6.588840685517921,1.0891909052692152,-1.9137602813207166,-5.847454929351805,-3.5942853580806537,-13.497014571547538,0.16457714318531422,-5.847454929351805,0.0,-0.06368900835514069,0.0
1729161672427020407,-2.4613495080697647,-2.4850885974507473,1.1812690430328454,6.508961088633532,6.406072091508553,1.1930328857119967,-2.1259558601624007,-7.256150531768796,-4.507263180027519,-14.884064644972451,0.18502930628349237,-7.256150531768796,0.0,-0.04502878338098526,0.0
1729161672452032437,-2.426401474560661,-2.328475757819016,1.1258899853200384,6.31702229983806,6.189577541774777,1.304168330484606,-2.2943808075214456,-8.459909439086914,-5.1980662100604285,-15.887971813833047,0.20867280446840072,-8.459909439086914,0.0,-0.02326887473464012,0.0
1729161672476968955,-2.387609704253302,-2.1780948404538836,1.0658673306719686,6.0930037956952985,5.938024041603798,1.4071140552177583,-2.567072778100509,-9.462876319885254,-5.615703048293327,-17.340959364130438,0.2337322519578909,-9.462876319885254,0.0,-0.034344710409641266,0.0
1729161672502044365,-2.3449575165690835,-2.034653584704245,1.0005023462090232,5.874561254763597,5.68490128637142,1.5132293955920764,-2.6085837940290637,-8.2922908782959,-4.154674329394783,-17.017713761590414,0.2611971609336256,-8.2922908782959,0.0,0.009464079642668367,0.0
1729161672527230216,-2.298386297469103,-1.8978214627859855,0.9390235304608939,5.686517646098128,5.468682490772498,1.583389738203256,-2.2528223215670047,-6.7776429176330595,-3.0053093841441423,-14.3498272509032,0.28245325566920665,-6.7776429176330595,0.0,0.05266318470239639,0.0
1729161672552024045,-2.24773228229884,-1.7670754554016288,0.889193565479924,5.53073786227702,5.305687721245515,1.5812346679530875,-1.6745234718996707,-5.562822341918945,-2.64153234136008,-10.613422391552445,0.2896148841542393,-5.562822341918945,0.0,0.07401324808597565,0.0
1729161672577022022,-2.1928377118685254,-1.641907418046352,0.8541839597638772,5.405181204485877,5.19893140238109,1.4954677894404038,-1.1337542617792935,-4.561084747314453,-2.6596494125566137,-7.253220877540504,0.2794043705949668,-4.561084747314453,0.0,0.05348581448197365,0.0
1729161672602066754,-2.133595465397409,-1.5218057900102302,0.8328781441917313,5.310701420474036,5.137368034407866,1.3581405326923974,-0.5436719947010953,-3.1574436187744137,-2.3838564079347533,-3.7277791342608397,0.2572884958776542,-3.1574436187744137,0.0,0.05963679030537605,0.0
1729161672626935338,-2.070255556426641,-1.4060349278901514,0.8251516931260425,5.248850347781166,5.117914251088927,1.1729636670371044,-0.0964906692643735,-1.7581927299499505,-1.6847940046379113,-0.9667915581476005,0.22376067629575502,-1.7581927299499505,0.0,0.027636790305376028,0.0
1729161672652035049,-2.0029332339453565,-1.2940051128021095,0.8245986492702172,5.200604491281493,5.113292037216307,0.9628218674571778,-0.03549330364150371,-2.54661226272583,-2.474747074379966,-0.619329406304984,0.18460940761771888,-2.54661226272583,0.0,-0.021659379824995995,0.0
