time,px,py,yaw,v,beta,omega,accel,steer
6.0200000000000005,3.4048885187888707,-2.4208450024217796,0.1354049879296828,11.387349901420786,-0.3986070973535022,1.4693070169159983,4.18652986298001,0.20823833981196294
6.04,3.624792518966189,-2.480098837030253,0.16479112826800257,11.43308170183234,-0.3993508198762506,1.4643001683958121,4.1984692242328245,0.20886311232291216
6.0600000000000005,3.8471928533585205,-2.5332432215612837,0.19407713163591866,11.47878927685645,-0.40008251404445483,1.4593110700057528,4.210389539365711,0.20948723055232857
6.08,4.071914644517418,-2.5802033079504816,0.2232633530360335,11.524471629496771,-0.40080221972130503,1.454340476671475,4.222290754302829,0.21011069254510842
6.1000000000000005,4.298781286250371,-2.620909543348211,0.2523501625694631,11.570127768339297,-0.40150998874400134,1.449389232573571,4.234172815054985,0.21073349634820393
6.12,4.527614610896024,-2.6552976913494866,0.2813379472209343,11.615756707577853,-0.40220588652713324,1.444458258711523,4.2460356677198785,0.21135564001062887
6.140000000000001,4.758235055767604,-2.6833088478622806,0.31022711239516454,11.661357467039048,-0.402889993381189,1.4395485396914678,4.257879258482342,0.21197712158346516
6.16,4.990461828597007,-2.7048894516945974,0.33901808318899374,11.706929072206703,-0.4035624055401184,1.4346611099279254,4.269703533614594,0.21259793911986866
6.18,5.224113071815462,-2.7199912899474117,0.3677113053875525,11.752470554245761,-0.4042232358953502,1.4297970394517927,4.281508439476472,0.21321809067507547
6.2,5.459006025510696,-2.7285714983072578,0.3963072461765882,11.797980950025652,-0.40487261443711275,1.4249574195168522,4.293293922515683,0.21383757430640787
6.22,5.694957188905133,-2.7305925563388054,0.42480639456692515,11.843459302143154,-0.40551068840727933,1.42014334819485,4.3050599292680465,0.21445638807328052
6.24,5.931782480204794,-2.7260222778840957,0.4532092615308221,11.888904658944714,-0.4061376221712293,1.4153559161448643,4.316806406357732,0.21507453003720645
6.26,6.169297394674264,-2.7148337966811606,0.4815163798537192,11.934316074548251,-0.4067535968193411,1.4105961927363277,4.328533300497507,0.21569199826180313
6.28,6.4073171607992405,-2.6970055473204275,0.5097283037084459,11.979692608864442,-0.4073588095116835,1.4058652126967432,4.340240558488975,0.21630879081279875
6.3,6.645656894404835,-2.672521241662565,0.5378456079623808,12.025033327617471,-0.40795347258221404,1.4011639634449777,4.351928127222814,0.21692490575803783
6.32,6.884131750604831,-2.641369840846192,0.5658688872312805,12.070337302365287,-0.40853781242130177,1.3964933732591402,4.363595953679028,0.2175403411674878
6.34,7.122557073464475,-2.603545523018089,0.5937987546964631,12.115603610519306,-0.409112068157637,1.391854300414628,4.3752439849271765,0.21815509511324466
6.36,7.360748543267062,-2.559047646922216,0.621635840704756,12.160831335363628,-0.4096764901625489,1.3872475234130897,4.386872168126619,0.2187691656695391
6.38,7.598522321282444,-2.507880711486849,0.6493807911730176,12.206019566073719,-0.41023133840140913,1.3826737324070169,4.398480450526756,0.21938255091274284
6.4,7.835695191943637,-2.4500543115515656,0.6770342658211579,12.251167397734587,-0.4107768806581313,1.378133521907612,4.410068779467265,0.2199952489213741
6.42,8.072084702345778,-2.3855830898775428,0.7045969362593101,12.29627393135844,-0.4113133906597765,1.3736273848457121,4.421637102378344,0.2206072577761041
6.44,8.307509298989821,-2.314486685585741,0.7320694839562245,12.341338273901833,-0.41184114612893113,1.3691557080370789,4.433185366780944,0.22121857555976288
6.46,8.54178846170135,-2.2367896791679835,0.7594525981169662,12.386359538282306,-0.41236042679183216,1.3647187690845364,4.444713520287014,0.22182920035734519
6.48,8.774742834662812,-2.152521534215773,0.7867469734986567,12.431336843394515,-0.4128715123701793,1.360316734730452,4.456221510599729,0.22243913025601683
6.5,9.006194354505137,-2.061716536010898,0.8139533081932657,12.47626931412585,-0.41337468058418825,1.355949660654187,4.46770928551374,0.22304836334512024
6.5200000000000005,9.235966375412115,-1.9644137271205229,0.8410723014063493,12.521156081371547,-0.41387020519372425,1.3516174926905722,4.479176792915402,0.22365689771618075
6.54,9.463883791198015,-1.8606568401375716,0.8681046512601611,12.565996282049309,-0.4143583541033135,1.3473200694274647,4.490623980783009,0.22426473146291248
6.5600000000000005,9.68977315432562,-1.7504942277048314,0.8950510526487108,12.610789059113403,-0.4148393875554809,1.3430571261232005,4.502050797187036,0.22487186268122442
6.58,9.913462791838162,-1.6339787899584035,0.9219121951711751,12.65553356156828,-0.4153135564352275,1.3388282998685137,4.5134571902903735,0.22547828946922607
6.6000000000000005,10.134782918184476,-1.5111678995229343,0.9486887611685457,12.700228944481678,-0.41578110070656144,1.3346331359024193,4.524843108348558,0.22608400992723374
6.62,10.353565744922054,-1.3821233241875646,0.9753814238865939,12.744874368997232,-0.41624224799985843,1.3304710949778644,4.536208499710013,0.22668902215777642
6.640000000000001,10.569645587287571,-1.2469111473877763,1.0019908457861515,12.789469002346602,-0.4166972123664837,1.3263415616607828,4.547553312816278,0.22729332426560173
6.66,10.782858967628757,-1.1056016866143712,1.0285176770193676,12.834012017861086,-0.41714619321458835,1.3222438534357008,4.5588774962022445,0.22789691435768153
6.68,10.993044715695408,-0.9582694098667431,1.0549625540880818,12.878502594982763,-0.41758937443733024,1.3181772304823658,4.570180998496391,0.2284997905432184
6.7,11.200044065790612,-0.8049928502634722,1.0813260986977289,12.922939919275128,-0.4180269237420054,1.3141409059810678,4.581463768421014,0.22910195093365132
6.72,11.403700750786156,-0.645854518919124,1.10760891681735,12.967323182433258,-0.4184589921857392,1.3101340567995357,4.592725754792461,0.2297033936426613
6.74,11.60386109300844,-0.48094081619205614,1.1338115979533407,13.011651582293478,-0.41888571392052343,1.3061558344114719,4.603966906521364,0.23030411678617776
6.76,11.80037409200321,-0.3103419414040489,1.1599347146415706,13.05592432284255,-0.41930720614752637,1.3022053758960455,4.615187172612867,0.23090411848238415
6.78,11.9930915091889,-0.13415180112875424,1.1859788221594911,13.100140614226387,-0.4197235692777883,1.2982818148689261,4.626386502166865,0.23150339685172397
6.8,12.181867949409613,0.04753208385767643,1.2119444584568697,13.144299672758274,-0.42013488729368414,1.294384292198686,4.637564844378228,0.2321019500169065
6.82,12.366560939399571,0.2346086728738218,1.2378321443008433,13.18840072092663,-0.42054122830291635,1.2905119663675835,4.648722148537032,0.23269977610291287
6.84,12.547031003171487,0.4269735007912492,1.263642383628195,13.23244298740228,-0.4209426452743332,1.2866640233427433,4.659858364028796,0.23329687323700188
6.86,12.723141734341596,0.6245187745698293,1.2893756640950498,13.276425707045266,-0.4213391769425806,1.2828396858324593,4.670973440334701,0.23389323954871571
6.88,12.894759865404323,0.8271334707886853,1.3150324578116992,13.320348120911186,-0.42173084886651313,1.2790382218126657,4.682067327031829,0.23448887316988584
6.9,13.061755333969566,1.0347034340936028,1.3406132222479528,13.36420947625706,-0.42211767462444544,1.2752589522203244,4.693139973793387,0.2350837722346394
6.92,13.22400134597556,1.2471114764836644,1.3661184012923595,13.40800902654674,-0.4224996571277301,1.2715012577234563,4.704191330388931,0.235677934879404
6.94,13.381374435890224,1.4642374773615112,1.3915484264468283,13.45174603145585,-0.4228767900328301,1.2677645844915464,4.715221346684605,0.23627135924291454
6.96,13.533754523913858,1.6859584842729751,1.416903718136659,13.495419756876274,-0.42324905923102046,1.2640484489049415,4.726229972643358,0.2368640434662185
6.98,13.681024970196063,1.9121488142629042,1.4421846871147581,13.539029474920179,-0.4236164443941185,1.260352441157352,4.737217158325178,0.23745598569268206
7.0,13.823072626079902,2.142680155774823,1.4673917359379054,13.582574463923589,-0.42397892055421,1.2566762277215044,4.748182853887313,0.23804718406799547
7.0200000000000005,13.95978788238654,2.377421671022676,1.4925252604923358,13.6260540084495,-0.424336459695213,1.2530195526641215,4.759127009584501,0.2386376367401795
7.04,14.091064714754005,2.6162400987633125,1.5175856515456179,13.669467399290557,-0.42468903233429717,1.2493822378125021,4.770049575769191,0.23922734185959058
7.0600000000000005,14.216800726044353,2.8589998573986346,1.5425732963018675,13.712813933471267,-0.425036609071652,1.245764181790848,4.7809505028917805,0.23981629757892722
7.08,14.336897185834234,3.105563148336459,1.5674885799376845,13.756092914249786,-0.4253791620878597,1.2421653579598853,4.791829741500821,0.24040450205323521
7.1000000000000005,14.451259067004923,3.355790059539219,1.5923318870968828,13.79930365111925,-0.42571666656916374,1.238585811308087,4.80268724224326,0.24099195343991398
7.12,14.559795079449039,3.6095386691896314,1.617103603323045,13.84244545980867,-0.42604910204221885,1.235025654356702,4.813522955864652,0.24157864989872177
7.140000000000001,14.662417700912647,3.8666651494024866,1.6418041164101789,13.885517662283405,-0.4263764536014359,1.2314850621536717,4.824336833209394,0.24216458959178183
7.16,14.759043204993036,4.12702386991176,1.6664338176532523,13.928519586745177,-0.4266987130137788,1.2279642664431953,4.835128825220935,0.2427497706835881
7.18,14.849591686314312,4.390467501662358,1.690993102982116,13.97145056763167,-0.4270158796877998,1.224463549108043,4.845898882942013,0.2433341913410108
7.2,14.933987082904942,4.656847120236049,1.715482373964277,14.014309945615706,-0.42732796149578695,1.220983234990592,4.856646957514863,0.24391784973330238
7.22,15.012157195803557,4.9260123090414565,1.7399020386640887,14.057097067603978,-0.4276349754401157,1.217523684205873,4.867373000181449,0.244500744032103
7.24,15.084033705921602,5.197811262198534,1.7642525123482056,14.099811286735385,-0.4279369481572101,1.2140852840655463,4.8780769622836795,0.24508287241144663
7.26,15.149552188193827,5.472090887048603,1.7885342180295165,14.142451962378919,-0.42823391625489726,1.2106684407356667,4.888758795263633,0.24566423304776627
7.28,15.208652123050063,5.7486969062219435,1.81274758684423,14.185018460131163,-0.42852592648134824,1.2072735707532694,4.899418450663775,0.24624482411990026
7.3,15.261276905244255,6.027473959196011,1.836893058259295,14.227510151813355,-0.42881303572620644,1.203901092527201,4.910055880127173,0.24682464380909724
7.32,15.307373850079205,6.3082657032786775,1.860971080109839,14.269926415468056,-0.4290953108568755,1.2005514179472676,4.920671035397729,0.24740369029902282
7.34,15.346894197067982,6.590914913952416,1.8849821084687841,14.312266635355401,-0.4293728283952425,1.1972249442226748,4.931263868320385,0.24798196177576418
7.36,15.379793111075353,6.875263584517115,1.9089266073532372,14.35453020194895,-0.4296456740423158,1.1939220460659692,4.941834330841351,0.24855945642783672
7.38,15.406029680984906,7.161153024971163,1.932805048274556,14.396716511931132,-0.4299139420603328,1.19064306833233,4.952382375008316,0.24913617244618902
7.4,15.425566915939736,7.448423960072603,1.9566179096412029,14.4388249681883,-0.43017773452380853,1.1873883192161903,4.962907952970671,0.24971210802420898
7.42,15.43837173920657,7.736916626524518,1.9803656760255262,14.480854979805382,-0.4304371604527314,1.1841580640979394,4.973411016979719,0.25028726135772916
7.44,15.444414979715075,8.0264708692313,2.0040488373074847,14.522805962060145,-0.4306923348426399,1.180952520122966,4.983891519388905,0.25086163064503275
7.46,15.443671361325713,8.31692623657513,2.027667887709944,14.564677336417068,-0.43094337760761703,1.1777718515837436,4.994349412654015,0.25143521408685876
7.48,15.436119489880905,8.608122074664749,2.0512233247416187,14.606468530520823,-0.4311904124532981,1.1746161661631735,5.004784649333404,0.2520080098864082
7.5,15.421741838095464,8.899897620511489,2.074715648064882,14.648178978189387,-0.43143356569779084,1.171485512084185,5.0151971820882055,0.2525800162493493
7.5200000000000005,15.400524728343111,9.192092094090398,2.0981453583065655,14.68980811940676,-0.4316729650589443,1.1683798761968334,5.025586963682551,0.2531512313838233
7.54,15.372458313396598,9.484544789247325,2.121512955830502,14.731355400315314,-0.4319087384266686,1.165299183020041,5.0359539469837795,0.2537216535004499
7.5600000000000005,15.337536555179287,9.777095163415698,2.1448189394909027,14.77282027320777,-0.4321410126390001,1.1622432947408794,5.046298084962652,0.25429128081233326
7.58,15.295757201586207,10.069582926109705,2.168063805385721,14.814202196518796,-0.43236991228032673,1.1592120121601355,5.056619330693568,0.2548601115350671
7.6000000000000005,15.247121761432435,10.361848126163428,2.1912480456289236,14.855500634816245,-0.4325955585196428,1.1562050765590002,5.066917637354775,0.2554281438867407
7.62,15.191635477586313,10.653731237688236,2.2143721471601037,14.896715058792033,-0.4328180680059021,1.1532221724483063,5.077192958228585,0.25599537608794415
7.640000000000001,15.129307298344367,10.945073244723405,2.23743659060907,14.937844945252646,-0.43303755183649273,1.1502629311489958,5.087445246701581,0.25656180636177417
7.66,15.060149847104014,11.235715724557481,2.26044184923205,14.9788897771093,-0.4332541146135886,1.1473269351406041,5.09767445626483,0.2571274329338395
7.68,14.984179390389134,11.525500929700199,2.2833883879348624,15.019849043367735,-0.43346785360165535,1.1444137231036802,5.107880540514097,0.2576922540322667
7.7,14.90141580428237,11.814271868486987,2.306276662396936,15.060722239117675,-0.4336788579977315,1.1415227955723828,5.118063453150058,0.2582562678877055
7.72,14.811882539316802,12.101872384300092,2.329107118308384,15.101508865521925,-0.43388720832428873,1.1386536211051264,5.128223147978496,0.2588194727333341
7.74,14.715606583878115,12.388147233392104,2.351880190730487,15.142208429805134,-0.43409297595253155,1.1358056428742254,5.1383595789105305,0.25938186680486547
7.76,14.612618426166998,12.67294216129926,2.374596303587971,15.182820445242209,-0.43429622276195134,1.1329782855700996,5.148472699962809,0.25994344834055205
7.78,14.502952014769857,12.956103977833308,2.3972558692993733,15.223344431146405,-0.4344970009398381,1.130170962511817,5.158562465257727,0.2605042155811918
7.8,14.386644717884428,13.237480630641828,2.4198592885496097,15.263779912857062,-0.43469535292230194,1.1273830828536264,5.168628829023628,0.26106416677013344
7.82,14.263737281245282,13.5169212773279,2.4424069502066823,15.304126421727034,-0.43489131147620386,1.1246140587766833,5.178671745595022,0.261623300153282
7.84,14.134273784792684,13.794276356120774,2.4648992313822156,15.344383495109767,-0.43508489991926885,1.1218633125564057,5.188691169412778,0.26218161397910444
7.86,13.998301598126817,14.069397655089809,2.4873364976333434,15.384550676346072,-0.43527613247358654,1.119130283398767,5.198687055024346,0.2627391064986351
7.88,13.855871334787969,14.342138379894331,2.509719103301318,15.42462751475057,-0.43546501474572874,1.116414433943312,5.208659357083947,0.26329577596548087
7.9,13.707036805402037,14.612353220062388,2.532047391980184,15.46461356559782,-0.43565154432485564,1.1137152563366635,5.218608030352798,0.2638516206358274
7.92,13.551854969729511,14.879898413791528,2.554321697106917,15.50450839010813,-0.4358357114884688,1.1110322777877073,5.228533029699299,0.2644066387684436
7.94,13.390385887655107,15.144631811264777,2.5765423426626715,15.544311555433069,-0.4360175000039303,1.108365065524326,5.2384343100992465,0.26496082862468784
7.96,13.222692669154315,15.406412936474991,2.598709643973158,15.58402263464066,-0.4361968880125179,1.105713231081434,5.248311826636039,0.26551418846851305
7.98,13.04884142327246,15.665103047550666,2.6208239085947866,15.623641206700272,-0.43637384898164955,1.103076433860903,5.258165534500877,0.2660667165664723
8.0,12.868901206151257,15.92056519557621,2.642885437272005,15.663166856467226,-0.4365483527100033,1.100454383915668,5.267995388992969,0.2666184111877241
8.02,12.682943968137486,16.17266428189958,2.664894524950318,15.70259917466708,-0.43672036636958805,1.0978468439226161,5.27780134551973,0.267169270604038
8.040000000000001,12.49104450000816,16.421267113920088,2.6868514618287707,15.74193775787964,-0.43688985556840076,1.0952536303216571,5.287583359596992,0.26771929308979986
8.06,12.293280378346438,16.66624245934916,2.708756534435204,15.781182208522676,-0.4370567854171383,1.0926746136113927,5.297341386849194,0.2682684769220172
8.08,12.089731910102632,16.90746109893685,2.7306100267074314,15.820332134835352,-0.43722112158351695,1.0901097178049037,5.307075383009593,0.26881682038032484
8.1,11.880482076374747,17.144795877657018,2.75241222106353,15.859387150861371,-0.43738283131809075,1.0875589190621076,5.316785303920464,0.26936432174699004
8.120000000000001,11.665616475443361,17.378121754344313,2.774163399444772,15.898346876431845,-0.43754188443604064,1.0850222435277497,5.3264711055332965,0.269910979306918
8.14,11.44522326509593,17.607315849776345,2.7958638443153276,15.937210937147881,-0.437698254240221,1.0824997644161507,5.336132743908993,0.2704567913476573
8.16,11.219393104276104,17.832257493194984,2.8175138396036505,15.975978964362909,-0.43785191837178505,1.0799915983951989,5.345770175218075,0.2710017561594051
8.18,10.988219094094116,18.05282826726117,2.839113671571555,16.014650595164728,-0.43800285957594876,1.077497901332546,5.355383355740875,0.2715458720350126
8.2,10.75179671823479,18.26891205143842,2.8606636295982053,16.05322547235729,-0.4381510663718728,1.075018863476404,5.364972241867739,0.2720891372699903
8.22,10.510223782800294,18.480395063800977,2.8821640068677334,16.091703244442225,-0.43829653361722276,1.072554704151598,5.374536790099227,0.2726315501625136
8.24,10.263600355625233,18.68716590126354,2.9036151009507654,16.130083565600113,-0.43843926295968344,1.0701056660585104,5.384076957046299,0.2731731090134276
8.26,10.012028705102171,18.88911557823062,2.9250172142719357,16.16836609567148,-0.4385792631695257,1.0676720092680971,5.393592699430524,0.2737138121262532
8.28,9.755613238556075,19.086137563664682,2.946370654457297,16.206550500137574,-0.4387165503492284,1.0652540050102706,5.403083974084272,0.2742536578071915
8.3,9.494460440206538,19.27812781657366,2.9676757345575027,16.24463645010086,-0.4388511480181084,1.0628519293554952,5.412550737950909,0.27479264436513
8.32,9.228678808756879,19.464984819919717,2.9889327731446125,16.282623622265294,-0.438983087071886,1.0604660568904392,5.42199294808499,0.27533077011164714
8.34,8.958378794649347,19.646609612952602,3.010142094282421,16.320511698916352,-0.4391124056190722,1.058096654487947,5.43141056165246,0.2758680333610182
8.36,8.683672737025729,19.82290582197256,3.0313040273721796,16.35830036790081,-0.43923914869798414,1.0557439752694577,5.440803535930843,0.27640443243022
8.38,8.404674800432499,19.993779689529156,3.052418906877569,16.395989322606297,-0.43936336788004415,1.0534082528543303,5.450171828309442,0.2769399656389369
8.4,8.121500911309486,20.159140102064047,3.0734870719346556,16.43357826194063,-0.43948512076676793,1.0510896959854212,5.459515396289518,0.2774746313095652
8.42,7.834268694300583,20.31889861600727,3.0945088658543636,16.471066890310897,-0.4396044703894687,1.04878848361375,5.468834197484505,0.27800842776721907
8.44,7.543097408424588,20.4729694823381,3.115484635526639,16.50845491760233,-0.4397214845221794,1.0465047605173197,5.478128189620183,0.2785413533397356
8.46,7.248107883143556,20.62126966962306,3.136414730736986,16.54574205915696,-0.43983623491959256,1.0442386335202414,5.487397330534878,0.2790734063576799
8.48,6.949422454365297,20.76371888554504,-3.1258858037721957,16.58292803575206,-0.4399487964929249,1.0419901683683717,5.496641578179654,0.27960458515435044
8.5,6.647164900415746,20.900239596938846,-3.1050460004048284,16.620012573578354,-0.4400592464375101,1.0397593873069069,5.505860890618497,0.28013488806578435
8.52,6.341460378015891,21.030757048349678,-3.08425081265869,16.656995404218023,-0.4401676633265968,1.0375462673939133,5.515055226028517,0.2806643134307623
8.540000000000001,6.032435358296864,21.155199279132134,-3.0634998873108117,16.693876264622528,-0.4402741261862706,1.0353507395718222,5.524224542700128,0.2811928595908144
8.56,5.720217562885548,21.273497139108375,-3.0427928725193754,16.7306548970902,-0.4403787135666195,1.0331726885066643,5.533368799037236,0.2817205248902245
8.58,5.40493590009182,21.385584302804816,-3.022129418749242,16.767331049243648,-0.4404815026242239,1.0310119531924389,5.54248795355744,0.28224730767603595
8.6,5.086720401227185,21.491397282287448,-3.001509179685393,16.80390447400695,-0.44058256823077085,1.0288683283057385,5.551581964892204,0.2827732062980568
8.620000000000001,4.765702157083208,21.590875438616433,-2.9809318131192786,16.840374929582683,-0.44068198212207854,1.0267415662837396,5.560650791787058,0.28329821910886477
8.64,4.442013254596758,21.68396099194091,-2.960396981793604,16.876742179428742,-0.440779812101076,1.0246313800871387,5.569694393101778,0.28382234446381227
8.66,4.1157867137277115,21.77059903025525,-2.939904354191861,16.913005992234964,-0.44087612130732756,1.022537446598749,5.578712727810572,0.2843455807210319
8.68,3.7871564245733733,21.850737516838006,-2.919453605259886,16.949166141899603,-0.4409709675645411,1.0204594105984137,5.587705755002275,0.28486792624144147
8.700000000000001,3.4562570847425924,21.92432729639474,-2.899044417047918,16.98522240750559,-0.44106440281616655,1.0183968892458628,5.59667343388052,0.285389379388749
8.72,3.123224137011237,21.99132209992573,-2.878676479263001,17.02117457329663,-0.441156472657705,1.0163494769952035,5.605615723763937,0.28590993852945795
8.74,2.7881937072795315,22.051678548339144,-2.8583494897230968,17.057022428653138,-0.44124721597272915,1.0143167508581004,5.61453258408633,0.28642960203287243
8.76,2.4513025428506205,22.105356154829952,-2.8380631547059347,17.09276576806799,-0.4413366646778885,1.0122982759274135,5.6234239743968635,0.2869483682711021
8.78,2.1126879510487186,22.15231732604418,-2.8178171891873864,17.12840439112212,-0.4414248435803725,1.010293611069225,5.632289854360242,0.28746623561906737
8.8,1.7724877381942834,22.192527362047606,-2.7976113169660017,17.163938102459934,-0.44151177034944966,1.0083023146888783,5.641130183756903,0.28798320245450476
8.82,1.430840148952845,22.22595445511728,-2.7774452706722244,17.19936671176459,-0.4415974556018353,1.0063239504758732,5.649944922483185,0.28849926715797125
8.84,1.0878838060734357,22.252569687373583,-2.757318791662707,17.23469003373311,-0.44168190309877947,1.0043580930332465,5.6587340305515195,0.2890144281128503
8.86,0.7437576505319936,22.27234702726982,-2.737231629802042,17.269907888051335,-0.44176511005095415,1.0024043332993986,5.667497468090615,0.2895286837053561
8.88,0.3986008820946539,22.28526332495557,-2.7171835431360543,17.30502009936874,-0.44184706752547454,1.0004622836741373,5.676235195345628,0.2900420323245392
8.9,0.05255290031549925,22.29129830652945,-2.6971742974625714,17.34002649727309,-0.44192776094774616,0.99853158276598,5.684947172678347,0.29055447236229115
8.92,-0.29424675401689665,22.29043456719618,-2.677203665807252,17.37492691626497,-0.44200717068931283,0.9966118996843469,5.693633360567379,0.2910660022133498
8.94,-0.6416584569699371,22.28265756334229,-2.657271427813565,17.40972119573217,-0.4420852727315131,0.9947029378081074,5.702293719608319,0.2915766202753042
8.96,-0.9895425590803355,22.267955603544294,-2.637377369057403,17.444409179923912,-0.4421620393935608,0.9928044379708783,5.710928210513934,0.2920863249485997
8.98,-1.337759442476142,22.246319838522687,-2.6175212802979857,17.478990717924976,-0.44223744011266153,0.9909161810133505,5.71953679411434,0.29259511463654286
9.0,-1.686169577493199,22.21774425005482,-2.5977029566777188,17.513465663629677,-0.44231144226298225,0.9890379896635859,5.728119431357183,0.2931029877453066
9.02,-2.034633578771624,22.18222563885943,-2.577922196884447,17.547833875715725,-0.44238401199971644,0.9871697297175073,5.7366760833078105,0.2936099426839349
9.040000000000001,-2.3830122608177433,22.139763611465458,-2.558178802290097,17.58209521761794,-0.44245511511414015,0.9853113105034961,5.74520671114945,0.2941159778643484
9.06,-2.731166693016714,22.090360566077877,-2.538472576080027,17.616249557501888,-0.44252471788543996,0.9834626846269409,5.753711276183388,0.2946210917013484
9.08,-3.078958254080873,22.03402167745318,-2.518803322387488,17.650296768237347,-0.44259278791521717,0.9816238470025352,5.762189739829142,0.2951252826126228
9.1,-3.4262486859186776,21.970754880797546,-2.4991708454474373,17.684236727371704,-0.4426592949309237,0.979794833193916,5.770642063624639,0.2956285490187505
9.120000000000001,-3.7729001469089614,21.900570854700973,-2.4795749487835588,17.718069317103215,-0.4427242115450656,0.9779757170916646,5.779068209226386,0.2961308893432066
9.14,-4.118775264565107,21.823483003121027,-2.4600154344417255,17.751794424254168,-0.4427875139578036,0.9761666079715802,5.787468138409647,0.296632302012367
9.16,-4.463737187573706,21.739507436430486,-2.440492102282294,17.785411940243932,-0.442849182591577,0.974367646985301,5.795841813068613,0.29713278545551375
9.18,-4.807649637192288,21.648662951543674,-2.421004749342588,17.81892176106192,-0.44290920264755784,0.9725790031446105,5.80418919521658,0.29763233810483986
9.200000000000001,-5.150376957990799,21.55097101113697,-2.401553169279696,17.852323787240426,-0.4429675645750889,0.9708008688690088,5.812510246986119,0.2981309583954539
9.22,-5.4917841679216925,21.44645572197973,-2.382137151902316,17.885617923827404,-0.443024264446748,0.9690334551731745,5.820804930629245,0.2986286447653851
9.24,-5.831737007703774,21.335143812392587,-2.362756482798852,17.918804080359116,-0.443079304233287,0.96727698657671,5.829073208517589,0.2991253956555886
9.26,-6.1701019895053015,21.217064608850887,-2.343410943067318,17.95188217083272,-0.4431326919743918,0.9655316958229488,5.837315043142576,0.29962120950994975
9.28,-6.50674644491232,21.09225001175185,-2.324100309150859,17.98485211367876,-0.44318444184296807,0.9637978184965201,5.845530397115584,0.30011608477528934
9.3,-6.841538572168753,20.960734470364805,-2.304824352780929,18.017713831733545,-0.4432345741024522,0.9620755876307983,5.853719233168122,0.3006100199013684
9.32,-7.174347482675435,20.822554956984554,-2.285582841028313,18.050467252211515,-0.44328311495844214,0.9603652283962641,5.861881514151993,0.30110301334089284
9.34,-7.5050432467359975,20.677750940308762,-2.2663755364603877,18.08311230667746,-0.4433300963077129,0.9586669529591796,5.87001720303947,0.3015950635495187
9.36,-7.833496938538336,20.526364358060807,-2.247202197401204,18.115648931018697,-0.44337555538939666,0.956980955596862,5.878126262923455,0.30208616898585666
9.38,-8.159580680361266,20.368439588880175,-2.2280625782892667,18.148077065417176,-0.44341953434473547,0.9553074081512936,5.886208657017656,0.3025763281114771
9.4,-8.483167685996914,20.204023423502985,-2.208956430126241,18.180396654321505,-0.44346207969333545,0.953646455896866,5.894264348656742,0.3030655393909146
9.42,-8.804132303380367,20.033165035255603,-2.1898835010083038,18.212607646418917,-0.44350324173523015,0.9519982138908769,5.902293301296523,0.30355380129167303
9.44,-9.122350056419128,19.855915949884697,-2.1708435367304864,18.24470999460717,-0.4435430738892848,0.950362763867052,5.910295478514104,0.30404111228423036
9.46,-9.437697686015936,19.672330014747164,-2.1518362814531455,18.27670365596639,-0.443581631979514,0.9487401517230191,5.918270844008061,0.30452747084204346
9.48,-9.750053190279568,19.48246336738358,-2.1328614784186852,18.308588591730857,-0.4436189734817293,0.9471303856424643,5.926219361598593,0.30501287544155226
9.5,-10.059295863919218,19.286374403498684,-2.113918870705836,18.340364767260724,-0.44365515674356654,0.9455334348818183,5.934140995227696,0.30549732456218565
9.52,-10.365306336819085,19.08412374437237,-2.0950082020081995,18.372032152013702,-0.4436902401913522,0.9439492292399444,5.942035708959326,0.30598081668636534
9.540000000000001,-10.667966611790703,18.875774203724323,-2.0761292174234005,18.403590719516686,-0.4437242815374509,0.9423776592176213,5.949903466979556,0.30646335029951105
9.56,-10.967160101501474,18.661390754055162,-2.057281664239048,18.435040447337325,-0.4437573370016836,0.9408185768618208,5.957744233596742,0.30694492389004485
9.58,-11.262771664578658,18.441040492486422,-2.0384652927018116,18.46638131705558,-0.4437894605601273,0.9392717972780885,5.9655579732416895,0.30742553594939653
9.6,-11.554687640888858,18.21479260612124,-2.01967985675625,18.497613314235192,-0.4438207032340967,0.9377371007829304,5.973344650467805,0.30790518497200775
9.620000000000001,-11.842795885993638,17.982718336946956,-2.0009251147405913,18.528736428395163,-0.44385111243138614,0.9362142356571924,5.981104229951265,0.30838386945533686
9.64,-12.126985804782532,17.74489094630015,-1.9822008300274474,18.559750652981165,-0.443880731350917,0.9347029214511743,5.988836676491173,0.308861587899864
9.66,-12.407148384285119,17.501385678913927,-1.963506771598424,18.590655985336927,-0.44390959846082045,0.9332028527828395,5.99654195500972,0.3093383388090952
9.68,-12.68317622566423,17.25227972656647,-1.9448427145427671,18.6214524266756,-0.4439377470586937,0.9317137035620876,6.004220030552342,0.3098141206895677
9.700000000000001,-12.954963575392576,16.99765219134909,-1.9262084404715254,18.65213998205108,-0.44396520492133296,0.9302351315668471,6.011870868287881,0.310288932050854
9.72,-13.222406355615263,16.737584048571218,-1.9076037378401884,18.68271866032931,-0.4439919940496865,0.9287667832908053,6.019494433508738,0.3107627714055671
9.74,-13.48540219370069,16.47215810931897,-1.8890284021743724,18.71318847415958,-0.4440181305131158,0.9273082989780326,6.027090691631042,0.3112356372693646
9.76,-13.743850450982299,16.201458982683114,-1.8704822361948117,18.74354943994576,-0.4440436243953284,0.925859317756685,6.034659608194792,0.31170752816095393
