time,.x,.y,.phi,.vx,.vy,.omega,.steer,.throttle
2024/07/19/14:08:28.957716,4.223698737794183,-5.2063566905597325,-2.1989573645560943,4.060782043344291,0.4066125091405686,-2.4246007779522647,-0.19999999999999996,-4.0
2024/07/19/14:08:28.982721,4.172264830320758,-5.294470855125374,-2.2595723840049007,3.958166640363606,0.4271565304494815,-2.329812681957561,-0.26999999999999996,-3.997593402862549
2024/07/19/14:08:29.007771,4.117614663257804,-5.3776533376501625,-2.3178177010538397,3.864344608117492,0.3963711106415348,-2.5629162053396133,-0.33999999999999997,-3.8611690998077393
2024/07/19/14:08:29.032710,4.059243925168491,-5.455269542479969,-2.38189060618733,3.7674889742023616,0.36012701106817896,-2.9342938277566595,-0.26999999999999996,-3.9983129501342773
2024/07/19/14:08:29.057726,3.997154838666506,-5.526664470409917,-2.4552479518812462,3.664699147482537,0.38303060106366593,-2.8567146842079914,-0.33999999999999997,-4.0
2024/07/19/14:08:29.082737,3.9323508208720814,-5.592131232621889,-2.526665818986446,3.566857350851078,0.35697634475529705,-3.0453639330053743,-0.26999999999999996,-3.999422311782837
2024/07/19/14:08:29.107852,3.864662677787817,-5.650863718997201,-2.6027999173115806,3.4648780951429035,0.37092858809504925,-2.8396349945566848,-0.33999999999999997,-4.0
2024/07/19/14:08:29.132728,3.7950706530738163,-5.703268921420223,-2.6737907921754975,3.368844015010248,0.3269908161233471,-2.963986101771601,-0.41,-4.0
2024/07/19/14:08:29.157776,3.7235843412093983,-5.748542841457981,-2.7478904447197876,3.280494230089095,0.27118318740496394,-3.2239724574309507,-0.33999999999999997,-3.719693183898926
2024/07/19/14:08:29.182760,3.6504470399685216,-5.78626451114449,-2.8284897561555615,3.2080028145946664,0.26662667033044196,-3.115428679105685,-0.41,-2.9048023223876953
2024/07/19/14:08:29.207763,3.5761992092352197,-5.817308705952227,-2.9063754731332034,3.146094728562416,0.222384876862779,-3.266350803564792,-0.41,-2.6047651767730713
2024/07/19/14:08:29.232758,3.501008325528431,-5.841045500786052,-2.988034243222323,3.107054863921435,0.19542953473991428,-3.335072852688371,-0.41,-1.6299904584884644
2024/07/19/14:08:29.257753,3.4249932685826976,-5.857754787472756,-3.0714110645395323,3.072489458670415,0.17661295197955132,-3.3602208470690926,-0.41,-1.4253445863723755
2024/07/19/14:08:29.282713,3.34867974223227,-5.867545622536348,3.1277687214633265,3.0615737540181507,0.162225816520843,-3.360576095417649,-0.41,-0.4677031636238098
2024/07/19/14:08:29.307809,3.2720916484604747,-5.8705428394415495,3.0437543190778853,3.0697988711207396,0.15140869269451596,-3.359750552488347,-0.41,0.3064706027507782
2024/07/19/14:08:29.332859,3.1953439494359643,-5.866813327705187,2.9597605552656767,3.103528135066469,0.14532786819860782,-3.3680815831761617,-0.41,1.3359354734420776
2024/07/19/14:08:29.357808,3.118377864528286,-5.856356215508254,2.8755585156862726,3.154294643633745,0.14558679051788934,-3.3937987303956683,-0.41,2.0289504528045654
2024/07/19/14:08:29.382771,3.041337715842103,-5.839135679129283,2.790713547426381,3.2195434987894576,0.15357420948945524,-3.4350295890738125,-0.41,2.6220626831054688
2024/07/19/14:08:29.407763,2.9644335485028375,-5.815075288289453,2.7048378076995356,3.3016449766779377,0.17043325367368237,-3.488557850952084,-0.41,3.3134713172912598
2024/07/19/14:08:29.432736,2.8878382941107072,-5.784021159605127,2.6176238614257334,3.389780158412086,0.19668474414032708,-3.55335171836371,-0.41,3.5776190757751465
2024/07/19/14:08:29.457784,2.812002949515516,-5.745879194304854,2.5287900684666407,3.486898127455351,0.2326255213798964,-3.622966056251376,-0.33999999999999997,3.966710090637207
2024/07/19/14:08:29.482771,2.737347521716904,-5.7004983025056974,2.438215917060356,3.5633520526315063,0.3051113155154694,-3.431799295982447,-0.41,3.2696609497070312
2024/07/19/14:08:29.507760,2.664473024449628,-5.648696619360289,2.352420934660795,3.6430224042685753,0.32692245036185114,-3.5907369498984663,-0.41,3.2508459091186523
2024/07/19/14:08:29.532746,2.594515359693838,-5.589811292486676,2.262652510913333,3.7308484715962025,0.368478773703607,-3.7111239915617062,-0.33999999999999997,3.6535558700561523
2024/07/19/14:08:29.557768,2.527917544822868,-5.523863507214249,2.1698744111242902,3.810093093033944,0.44938284625620817,-3.574932480402861,-0.41,3.5000834465026855
2024/07/19/14:08:29.582746,2.4649283985593247,-5.451533783704139,2.0805010991142185,3.9058368195842266,0.489588858268124,-3.7203097512321834,-0.33999999999999997,3.9959537982940674
2024/07/19/14:08:29.607808,2.406601130046228,-5.372271773148002,1.987493355333414,3.995476952425357,0.5724983361537215,-3.63200592436698,-0.41,3.995300531387329
2024/07/19/14:08:29.632788,2.3530849115311923,-5.286724953395518,1.8966932072242395,4.0891691027375625,0.6225297730968655,-3.777269725164903,-0.33999999999999997,4.0
2024/07/19/14:08:29.657774,2.3056112896815004,-5.194859373488203,1.802261464095117,4.175790134956539,0.7133588612260706,-3.712073898997402,-0.26999999999999996,4.0
2024/07/19/14:08:29.682812,2.264304369823029,-5.097339870595899,1.7094596166201819,4.2578177809697095,0.8204666254770535,-3.4480512853590475,-0.19999999999999996,3.9945425987243652
2024/07/19/14:08:29.707809,2.2292767614677,-4.994751237014637,1.6232583344862057,4.339416114331892,0.9213441735032589,-3.015729963576496,-0.26999999999999996,4.0
2024/07/19/14:08:29.732833,2.200586095409144,-4.88762292496211,1.5478650853967932,4.436522709048432,0.9454644950379945,-2.998272483493385,-0.19999999999999996,4.0
2024/07/19/14:08:29.757750,2.1794988487546454,-4.776197047960481,1.4729082733094585,4.52729117865058,0.9987497198501274,-2.7635536911718424,-0.12999999999999995,4.0
2024/07/19/14:08:29.782809,2.165711144299733,-4.6611163557577635,1.4038194310301624,4.617127146973058,1.0550985204144088,-2.3220876431314688,-0.19999999999999996,4.0
2024/07/19/14:08:29.807821,2.158884946979527,-4.542909596149522,1.3457672399518756,4.724156588866927,1.03473187970103,-2.3189696311370036,-0.12999999999999995,4.0
2024/07/19/14:08:29.832738,2.160021934830145,-4.42201124744076,1.2877929991734505,4.814659732472695,1.0497741599153008,-2.0553561619228033,-0.059999999999999956,3.665119171142578
2024/07/19/14:08:29.857774,2.168432783212569,-4.299104305169634,1.2364090951253803,4.888237805706333,1.0649635609741361,-1.545844220846698,-0.12999999999999995,3.005000114440918
2024/07/19/14:08:29.882855,2.1833901785443266,-4.174929382300817,1.1977629896042128,4.956103223387925,0.9862799164295798,-1.5460308747955227,-0.059999999999999956,2.015439748764038
2024/07/19/14:08:29.907805,2.205584220012275,-4.0505620170282635,1.1591122177343247,4.993783510958816,0.9491945362189759,-1.2203561831186736,0.010000000000000037,1.1962212324142456
2024/07/19/14:08:29.932742,2.2337940018799474,-3.9266528336693476,1.128603313156358,5.006510232785582,0.9091908428570776,-0.6117491681365029,0.08000000000000003,0.2081432193517685
2024/07/19/14:08:29.957742,2.266810453194436,-3.8038022256939525,1.1133095839529454,5.018727733576462,0.8359613661246827,0.206565874791229,0.010000000000000037,-0.020884785801172256
2024/07/19/14:08:29.982765,2.3034791980222944,-3.6820055084921393,1.1184737308227262,5.021567960478693,0.6342146250397687,0.26837963133311926,0.08000000000000003,-1.056567907333374
2024/07/19/14:08:30.007785,2.3440859631020676,-3.5621615527102293,1.1251832216060542,5.00454932401974,0.5026671032888063,0.7308179389588598,0.15000000000000002,-1.2691657543182373
2024/07/19/14:08:30.032787,2.386671884136289,-3.443849224842572,1.1434536700800257,4.967283173473428,0.3805600811006124,1.4420128206954361,0.08000000000000003,-1.9156237840652466
2024/07/19/14:08:30.057755,2.429481220396248,-3.326891686428062,1.1795039905974116,4.908116872788888,0.15996906556809365,1.3565304626672146,0.15000000000000002,-2.8446693420410156
2024/07/19/14:08:30.082766,2.4725811238589714,-3.2119377862840808,1.213417252164092,4.81435370769013,0.042445192092437696,1.7296829707537968,0.22000000000000003,-3.8472914695739746
2024/07/19/14:08:30.107860,2.5136909831762395,-3.098812384726383,1.2566593264329369,4.714323114033884,-0.05054443907912142,2.315839008079933,0.15000000000000002,-3.9978699684143066
2024/07/19/14:08:30.132752,2.5513104106182047,-2.987112331430352,1.3145553016349352,4.609423450083381,-0.21922293199885137,2.184688516871265,0.22000000000000003,-3.9984185695648193
2024/07/19/14:08:30.157704,2.585818051406844,-2.877028273775484,1.3691725145567168,4.5052625229930205,-0.29073375375785065,2.4666748009544768,0.29000000000000004,-4.0
2024/07/19/14:08:30.182701,2.6154948126340227,-2.7681338861057,1.4308393845805787,4.40160564507929,-0.33890639184368393,2.914100383072426,0.22000000000000003,-4.0
2024/07/19/14:08:30.207844,2.6392352790812255,-2.6603516571617054,1.5036918941573894,4.291794181946421,-0.445657733790787,2.810978020885051,0.29000000000000004,-3.990520715713501
2024/07/19/14:08:30.232759,2.657546204830668,-2.554045365858597,1.5739663446795156,4.188059390761965,-0.47902446710319335,3.0176204053226408,0.22000000000000003,-3.9802050590515137
2024/07/19/14:08:30.257755,2.66918985131338,-2.449306444322803,1.6494068548125815,4.079111061430125,-0.5450557389772368,2.799587760629664,0.29000000000000004,-4.0
2024/07/19/14:08:30.282801,2.674765890629619,-2.346573522180776,1.7193965488283232,3.979280207171426,-0.5371485619472259,2.92362375620724,0.22000000000000003,-3.9998016357421875
2024/07/19/14:08:30.307802,2.673317909218595,-2.246199705548519,1.792487142733504,3.875076699374651,-0.5602731801284483,2.6806371299303,0.29000000000000004,-4.0
2024/07/19/14:08:30.332774,2.665680714636589,-2.1486138373455805,1.8595030709817615,3.779981834490013,-0.518448368646724,2.7855832876432247,0.22000000000000003,-4.0
2024/07/19/14:08:30.357746,2.6512002729144455,-2.054335133917667,1.9291426531728422,3.6798138838339223,-0.5127836561254474,2.5389675899550466,0.29000000000000004,-4.0
2024/07/19/14:08:30.382744,2.630940371519014,-1.963687341851471,1.9926168429217184,3.587296019217476,-0.449678202464908,2.651728286625171,0.36000000000000004,-4.0
2024/07/19/14:08:30.407708,2.6044789600482265,-1.8772633393260458,2.0589100500873476,3.494990068520064,-0.3779861820636896,2.930258814429176,0.29000000000000004,-4.0
2024/07/19/14:08:30.432767,2.571849747500691,-1.7956607799508593,2.132166520448077,3.3961821501473346,-0.3615271131256114,2.8346667963940604,0.36000000000000004,-4.0
2024/07/19/14:08:30.457707,2.5343021537074186,-1.7189753829909387,2.2030331903579286,3.329475046220732,-0.3084874735233724,3.002492219481984,0.29000000000000004,-2.865387439727783
2024/07/19/14:08:30.482756,2.491334741127447,-1.6472700356719479,2.278095495844978,3.2845361441135648,-0.3046075121963263,2.8091966668979214,0.36000000000000004,-1.8042075634002686
2024/07/19/14:08:30.507765,2.4437672853976067,-1.5799058070937444,2.348325412517426,3.2664968426129763,-0.25624499260721456,2.9638898005270136,0.41,-0.8839343190193176
2024/07/19/14:08:30.532765,2.3910447283911633,-1.517215126509623,2.422422657530601,3.2488599930926747,-0.2119170164481793,3.2163115374722806,0.41,-0.830721914768219
2024/07/19/14:08:30.557731,2.3334275723548337,-1.4597237064702229,2.5028304459674082,3.2412757892809108,-0.19611771776766987,3.365396788478251,0.41,-0.3424232006072998
2024/07/19/14:08:30.582782,2.271295529199608,-1.4074760651193179,2.5869653656793643,3.245280735762195,-0.19548724142152243,3.4471267340612206,0.41,0.1583869606256485
2024/07/19/14:08:30.607772,2.204899180680196,-1.3605952177458311,2.6731435340308947,3.265459888513379,-0.20277681055150815,3.492540418411481,0.41,0.8234627842903137
2024/07/19/14:08:30.632791,2.1343462755178897,-1.319212802734734,2.7604570444911816,3.3000301495917124,-0.21501820949065273,3.524491188378564,0.41,1.4111138582229614
2024/07/19/14:08:30.657753,2.0597650775759897,-1.2835348711776362,2.848569324200646,3.3595005151120496,-0.23248236944294023,3.555131282081874,0.41,2.420293092727661
2024/07/19/14:08:30.682750,1.9810363366744215,-1.253710925965505,2.9374476062526926,3.4277834588136935,-0.2558340210906212,3.595695597160662,0.41,2.791294813156128
2024/07/19/14:08:30.707845,1.8984178578315372,-1.2300750209060836,3.027339996181709,3.4883940957172164,-0.2846961046334417,3.6434694309470927,0.41,2.506993532180786
2024/07/19/14:08:30.732765,1.8125880049776455,-1.2130617280598432,3.1184267319553864,3.5235206869593045,-0.31640137513600647,3.689427518266634,0.33999999999999997,1.5082370042800903
2024/07/19/14:08:30.757776,1.7247068502480556,-1.2031133584996991,-3.072522887267534,3.5325490404168325,-0.3742023439428955,3.47615649275616,0.41,0.5846098065376282
2024/07/19/14:08:30.782774,1.6359580585999294,-1.1998755653895903,-2.98561897494863,3.57048942978478,-0.37970510879149166,3.57651295581923,0.33999999999999997,1.5323705673217773
2024/07/19/14:08:30.807736,1.546304795744955,-1.2043643481434518,-2.8962061510531494,3.5818407019818927,-0.41968292346474223,3.426041262311903,0.41,0.628852903842926
2024/07/19/14:08:30.832755,1.4568924105123422,-1.2159401083195107,-2.8105551194953518,3.6235088695466358,-0.4186962622929441,3.54816764618559,0.33999999999999997,1.6509956121444702
2024/07/19/14:08:30.857829,1.3678209295846575,-1.2354842433780742,-2.721850928340712,3.684985303185151,-0.4606138087746521,3.426559821381232,0.41,2.641707181930542
2024/07/19/14:08:30.882701,1.279000460628395,-1.262511551750207,-2.6361869328061815,3.7752407911479495,-0.4704463878579114,3.5725845248895767,0.33999999999999997,3.6311352252960205
2024/07/19/14:08:30.907723,1.1907248219545892,-1.2979165427628332,-2.546872319683942,3.8684643802305665,-0.5271592533529585,3.4936200174337144,0.26999999999999996,3.991100788116455
2024/07/19/14:08:30.932755,1.1032342089921063,-1.341185626479059,-2.4595318192480993,3.958250325821109,-0.6049887424504709,3.2062922812881656,0.33999999999999997,4.0
2024/07/19/14:08:30.957727,1.0168823830258413,-1.3918261269704004,-2.379374512215895,4.056183744308526,-0.6260782168454552,3.293231309369797,0.26999999999999996,4.0
2024/07/19/14:08:30.982722,0.9327277152901751,-1.4505276364190536,-2.29704372948165,4.147177003204586,-0.6881884025612706,3.1413024587608604,0.33999999999999997,3.9868526458740234
2024/07/19/14:08:31.007785,0.8510139900956987,-1.5166206946640168,-2.2185111680126286,4.2444651914774125,-0.7115558545854461,3.28270474480728,0.26999999999999996,3.9922783374786377
2024/07/19/14:08:31.032736,0.7728038613952577,-1.5905077610462455,-2.1364435493924465,4.333975889701142,-0.7805053613592787,3.1823398319138727,0.19999999999999996,4.0
2024/07/19/14:08:31.057710,0.6982592817979294,-1.6715228239816091,-2.0568850535945997,4.419698510160322,-0.865759693374075,2.856061426504571,0.26999999999999996,4.0
2024/07/19/14:08:31.082722,0.6275034790525146,-1.7591051458706026,-1.9854835179319854,4.517527175454734,-0.886545048023893,2.913446229299295,0.19999999999999996,4.0
2024/07/19/14:08:31.107775,0.5617151835102241,-1.853541149910945,-1.912647362199503,4.607654865781303,-0.9456583298172542,2.721805745619589,0.12999999999999995,4.0
2024/07/19/14:08:31.132736,0.5008259335003593,-1.9541416960454243,-1.8446022185590134,4.694517898667943,-1.011688716052559,2.300763381324445,0.19999999999999996,3.943869113922119
2024/07/19/14:08:31.157701,0.4447412338495101,-2.060293776522034,-1.7870831340259024,4.797556579398462,-0.9999184148767223,2.3227761189765914,0.12999999999999995,3.9343671798706055
2024/07/19/14:08:31.182731,0.39458627717623673,-2.172073566965964,-1.7290137310514875,4.891641227542479,-1.0275579129170174,2.067622721100747,0.19999999999999996,3.9100430011749268
2024/07/19/14:08:31.207719,0.3499502458653455,-2.288789645275394,-1.6773231630239689,4.998298290900693,-1.0020636252538222,2.188245650254556,0.12999999999999995,3.974137783050537
2024/07/19/14:08:31.232762,0.31175450238290303,-2.4103751440036425,-1.622617021767605,5.094703693310033,-1.0298848539540615,2.005083272339218,0.19999999999999996,4.0
2024/07/19/14:08:31.257819,0.27944462025647454,-2.5362381224817105,-1.5724899399591246,5.200212626448517,-1.011932999713693,2.175009088427341,0.12999999999999995,4.0
2024/07/19/14:08:31.282792,0.25392615293677345,-2.6662004061384255,-1.5181147127484411,5.290977638578508,-1.05248171453603,2.023486214498213,0.19999999999999996,3.8754351139068604
2024/07/19/14:08:31.307839,0.234615822411624,-2.7996768552488063,-1.4675275573859858,5.390441911840283,-1.0484663605971252,2.212986078884837,0.12999999999999995,3.872767210006714
2024/07/19/14:08:31.332784,0.22243569083407846,-2.936422003119384,-1.412202905413865,5.48110553366062,-1.1054049375119768,2.0738606344735215,0.19999999999999996,4.0
2024/07/19/14:08:31.357970,0.2167880748663634,-3.0760943989274208,-1.360356389552027,5.580712534008205,-1.1173082799914578,2.266334732929593,0.12999999999999995,4.0
2024/07/19/14:08:31.382790,0.21861548544168163,-3.218369192664568,-1.3036980212287872,5.665018024999945,-1.1881241894896946,2.1333221494178813,0.19999999999999996,3.8723490238189697
2024/07/19/14:08:31.407819,0.22734536485339152,-3.3628123714624003,-1.2503649674933401,5.757007553273093,-1.212796049966219,2.3196539559414564,0.12999999999999995,3.803894519805908
2024/07/19/14:08:31.432873,0.24390173678709667,-3.508961757162199,-1.1923736185948037,5.841415144338094,-1.2955897457318843,2.189757887164301,0.19999999999999996,4.0
2024/07/19/14:08:31.457812,0.2677571500251012,-3.6566314783572924,-1.1376296714156962,5.935483219847939,-1.3327485902252179,2.3655208136580597,0.12999999999999995,3.9961295127868652
2024/07/19/14:08:31.482728,0.2998007598869994,-3.8052991260758557,-1.0784916510742446,6.016919905057388,-1.424608301261382,2.23975830986257,0.19999999999999996,4.0
2024/07/19/14:08:31.507760,0.3395136575268155,-3.9546925897330256,-1.0224976933276804,6.084722754958042,-1.465965890534964,2.40313949730883,0.12999999999999995,3.022233486175537
2024/07/19/14:08:31.532764,0.3875262308099107,-4.103614917406911,-0.9624192058949597,6.116163495728204,-1.5513116466513286,2.2795649554788477,0.059999999999999956,2.0403659343719482
2024/07/19/14:08:31.557729,0.44309224811925585,-4.251250219935046,-0.9054300820079885,6.123872544376875,-1.6332822864835619,1.875927044944571,0.12999999999999995,1.1239995956420898
2024/07/19/14:08:31.582811,0.5054839507825333,-4.39689762522681,-0.8585319058843742,6.133283853909319,-1.6139891273097176,1.8647364794515204,0.059999999999999956,0.1662638932466507
2024/07/19/14:08:31.607769,0.575153982600801,-4.539322759951174,-0.8119134938980862,6.159633365925673,-1.627053199688572,1.5659357159207667,-0.010000000000000037,1.15237557888031
2024/07/19/14:08:31.632786,0.6516018518445479,-4.679049150126284,-0.772765101000067,6.168125194529016,-1.6179354342363117,0.9898419009029787,0.059999999999999956,0.23564471304416656
2024/07/19/14:08:31.657778,0.7337709451508954,-4.81566143831141,-0.7480190534774925,6.181759695293412,-1.48624062410152,0.9014324670444231,-0.010000000000000037,-0.7551626563072205
2024/07/19/14:08:31.682728,0.8217844458625424,-4.9480171664436225,-0.7254832418013819,6.161784015034844,-1.3807483341263782,0.48894306435966217,-0.08000000000000003,-1.732935905456543
2024/07/19/14:08:31.707762,0.9141343005117595,-5.076051476210969,-0.7132596651923904,6.120823858885781,-1.2541294206267433,-0.22413758358866853,-0.15000000000000002,-2.6641762256622314
2024/07/19/14:08:31.732757,1.009339044753602,-5.199883560081981,-0.7188631047821071,6.0627370598802806,-1.0687929628531598,-1.172371514869013,-0.22000000000000003,-3.6704514026641846
2024/07/19/14:08:31.757752,1.1058068129844223,-5.3198039778670525,-0.7481723926538325,6.001969698705898,-0.808834907379262,-2.2620862749393646,-0.15000000000000002,-4.0
2024/07/19/14:08:31.782772,1.2020266491457303,-5.436703088155916,-0.8047245495273166,5.943131528700854,-0.39849594999429466,-2.483930460652415,-0.22000000000000003,-3.989919662475586
2024/07/19/14:08:31.807792,1.2978581267435048,-5.550681529187224,-0.866822811043627,5.85830344438312,-0.0791809975264208,-3.0097755677591005,-0.29000000000000004,-3.9055159091949463
2024/07/19/14:08:31.832785,1.391144104171734,-5.6636039337989095,-0.9420672002376045,5.755575126544974,0.21160727984222544,-3.651842831178249,-0.22000000000000003,-3.9749910831451416
2024/07/19/14:08:31.857876,1.4800465185520266,-5.7768669016711165,-1.0333632710170608,5.6315549261046725,0.5619278196626423,-3.6227333087817093,-0.15000000000000002,-3.997724771499634
2024/07/19/14:08:31.882760,1.5641886935605336,-5.890616420285442,-1.1239316037366036,5.491782420013256,0.8652141269641266,-3.169098845638426,-0.22000000000000003,-4.0
2024/07/19/14:08:31.907725,1.6430255904217264,-6.005082189031881,-1.2031590748775642,5.365084353038625,1.0110565726335063,-3.1738383866058095,-0.15000000000000002,-4.0
2024/07/19/14:08:31.932728,1.714819847974106,-6.121162174495271,-1.2825050345427096,5.235068076678507,1.150292786844943,-2.8402252185557892,-0.08000000000000003,-3.9826488494873047
2024/07/19/14:08:31.957739,1.779600521756117,-6.23846161543033,-1.3535106650066042,5.112162328992015,1.2410946135121197,-2.252403856675826,-0.15000000000000002,-3.9718680381774902
2024/07/19/14:08:31.982747,1.837450302856289,-6.356571638397036,-1.4098207614234999,5.018225230155864,1.2046324898014262,-2.1446277627420374,-0.08000000000000003,-3.9948227405548096
2024/07/19/14:08:32.007773,1.8872849429434526,-6.475578302422288,-1.463436455492051,4.921806077054853,1.1778758033364232,-1.7493677025473757,-0.15000000000000002,-4.0
2024/07/19/14:08:32.032742,1.9297470457799346,-6.594759672045821,-1.5071706480557354,4.843396888190616,1.0728073563535965,-1.7607611902141906,-0.08000000000000003,-4.0
2024/07/19/14:08:32.057801,1.9642118743183887,-6.713894286008569,-1.5511896778110903,4.755679671444236,1.0053668361122827,-1.4575907111764397,-0.15000000000000002,-4.0
2024/07/19/14:08:32.082768,1.991672138529025,-6.832270660962869,-1.5876294455905013,4.6791129340182405,0.8798529661369604,-1.5590282765848191,-0.08000000000000003,-3.986788749694824
2024/07/19/14:08:32.107799,2.0116963377779173,-6.949602160895809,-1.6266051525051217,4.590656493709082,0.8104405524883292,-1.3012287441568196,-0.15000000000000002,-3.978867530822754
2024/07/19/14:08:32.132751,2.0255241526780985,-7.065320048959002,-1.6591358711090423,4.509735050046986,0.689839649281832,-1.4689708895178553,-0.22000000000000003,-3.978179454803467
2024/07/19/14:08:32.157805,2.032756145384482,-7.1791453158534155,-1.6958601433469886,4.424504088343246,0.5787177951432919,-1.8794523938329764,-0.15000000000000002,-4.0
2024/07/19/14:08:32.182781,2.033313490901702,-7.290698704696328,-1.7428464531928132,4.327382710629885,0.5556944062272547,-1.8318622227384225,-0.22000000000000003,-3.971003532409668
2024/07/19/14:08:32.207768,2.0284792666336062,-7.399664427054703,-1.7886430087612737,4.2339452180952035,0.4961472120646846,-2.1148406215644595,-0.15000000000000002,-4.0
2024/07/19/14:08:32.232800,2.0177129660707798,-7.505692115069958,-1.8415140243003851,4.132662560235532,0.5015735161382401,-1.9335060881174553,-0.22000000000000003,-3.997093915939331
2024/07/19/14:08:32.257796,2.0021663793546396,-7.608599116943092,-1.8898516765033215,4.038469017152132,0.44941612315916324,-2.14812685373123,-0.15000000000000002,-3.983614921569824
2024/07/19/14:08:32.282785,1.9811661191564416,-7.707989726939792,-1.9435548478466023,3.937332568265798,0.4538054801500416,-1.9067429318607088,-0.22000000000000003,-4.0
2024/07/19/14:08:32.307825,1.9558841184759466,-7.803794997780855,-1.99122342114312,3.843126250436239,0.3952570085859086,-2.099106010053469,-0.29000000000000004,-4.0
2024/07/19/14:08:32.332747,1.9256906798164242,-7.895539267011589,-2.0437010713944566,3.749103957806111,0.3337477293180413,-2.4868360570736474,-0.36000000000000004,-3.978742837905884
2024/07/19/14:08:32.357736,1.8904281460604733,-7.982780505734452,-2.105871972821298,3.654995089867343,0.2882944934701467,-2.945498214716931,-0.29000000000000004,-3.9033010005950928
2024/07/19/14:08:32.382757,1.850035527228772,-8.06505899993322,-2.179509428189221,3.552767034248257,0.3109336812868232,-2.9211007676774043,-0.36000000000000004,-4.0
2024/07/19/14:08:32.407741,1.8056247702596102,-8.142369772219821,-2.252536947381156,3.4568938898581183,0.2894238002353836,-3.134001699590372,-0.29000000000000004,-3.8943519592285156
2024/07/19/14:08:32.432734,1.7567843879358267,-8.21403421942443,-2.330886989870915,3.3838361167611497,0.31152366104342516,-2.935244076122408,-0.36000000000000004,-2.8337156772613525
2024/07/19/14:08:32.457751,1.7041434999209404,-8.280712987179307,-2.404268091773975,3.3423385117636513,0.27921394788812814,-3.072155018919574,-0.41,-1.7665942907333374
2024/07/19/14:08:32.482742,1.646980639234438,-8.342057500630647,-2.4810719672469643,3.3272410876256284,0.24568257986276526,-3.298515874005753,-0.33999999999999997,-0.7072587013244629
