time,.x,.y,.phi,.vx,.vy,.omega,.steer,.throttle
2024/08/01/14:41:48.157180,-25.65990810731127,-20.020863606915523,2.3672398225310034,6.9765012098770764,4.645527601722594,-1.120547879978092,-0.26999999999999996,-0.12536342442035675
2024/08/01/14:41:48.182289,-25.86580108633662,-19.98192916096235,2.339226125531551,7.110168436325125,4.449941355309033,-1.0449706094859077,-0.19999999999999996,0.24801479279994965
2024/08/01/14:41:48.207166,-26.069329541589052,-19.931441898319314,2.3131018602944033,7.248937954822878,4.25073571735249,-1.0011681090959668,-0.12999999999999995,0.6179006695747375
2024/08/01/14:41:48.232161,-26.27014499635258,-19.869732394307395,2.288072657567004,7.387173227191593,4.056931026742847,-0.9393500780425075,-0.19999999999999996,0.9818958640098572
2024/08/01/14:41:48.257323,-26.467973570029393,-19.797227280938227,2.264588905615941,7.533200353560233,3.8528693524309015,-0.9671799913539434,-0.12999999999999995,1.3374059200286865
2024/08/01/14:41:48.282243,-26.662457314794572,-19.71402787195159,2.2404094058320925,7.670202835435369,3.6709038759261876,-0.9570081776510216,-0.19999999999999996,1.6831122636795044
2024/08/01/14:41:48.307299,-26.853431757765684,-19.620641690512603,2.216484201390817,7.81044418328455,3.4876317788969833,-1.0606524209783341,-0.12999999999999995,2.01456356048584
2024/08/01/14:41:48.332091,-27.040567801753312,-19.517156258474945,2.1899678908663587,7.935855267379431,3.34507510047527,-1.094832047404541,-0.12999999999999995,2.331875801086426
2024/08/01/14:41:48.357355,-27.223811612171833,-19.404124029216273,2.162597089681245,8.05836726610909,3.219933415162001,-1.1483637769328985,-0.059999999999999956,2.6325833797454834
2024/08/01/14:41:48.382237,-27.403005499343994,-19.281832023463178,2.1338879952579224,8.17100338472337,3.1320711303657434,-1.0364429491905625,-0.12999999999999995,2.9145493507385254
2024/08/01/14:41:48.407142,-27.578260843866527,-19.150892942625724,2.1079769215281585,8.299573448238093,3.0146870497965343,-1.1347974022022345,-0.059999999999999956,3.1763901710510254
2024/08/01/14:41:48.432122,-27.749188472923628,-19.011194046712987,2.079606986473103,8.414619000811113,2.946425133382858,-1.0409434437129217,-0.12999999999999995,3.417114019393921
2024/08/01/14:41:48.457134,-27.915995312814093,-18.863359681922837,2.0535834003802798,8.543824289579385,2.849392048712409,-1.1763367362528925,-0.059999999999999956,3.635162115097046
2024/08/01/14:41:48.482134,-28.078249948094022,-18.707247819251474,2.0241749819739576,8.657162245449102,2.8112953391631628,-1.0923652231999126,0.010000000000000037,3.8299334049224854
2024/08/01/14:41:48.507256,-28.236228952347957,-18.543468138025585,1.99686585139396,8.769905951166107,2.787361032870968,-0.734416228011406,-0.059999999999999956,4.000770568847656
2024/08/01/14:41:48.532205,-28.39029697322596,-18.372621891673344,1.9785054456936748,8.915568077041163,2.666805953396481,-0.724240126383173,0.010000000000000037,4.146462440490723
2024/08/01/14:41:48.557306,-28.53987946419758,-18.194437763660723,1.9603994425340956,9.05161698538223,2.58153606436229,-0.4240827979149693,-0.059999999999999956,4.2672200202941895
2024/08/01/14:41:48.582245,-28.685531274122233,-18.009618630914105,1.9497973725862214,9.21111815342537,2.4117589589945916,-0.4852195690668615,0.010000000000000037,4.362864017486572
2024/08/01/14:41:48.607451,-28.82674760523122,-17.81799074372509,1.9376668833595498,9.354166347981899,2.2986257198091784,-0.2277666645936267,0.08000000000000003,4.433165550231934
2024/08/01/14:41:48.632207,-28.964271715839075,-17.620311238799957,1.9319727167447092,9.499779637035784,2.16972162757941,0.37543422533403004,0.010000000000000037,4.478324890136719
2024/08/01/14:41:48.657492,-29.098939699586076,-17.417307606229233,1.94135857237806,9.676855086220378,1.8752247640899384,0.4704184730579035,0.08000000000000003,4.498658657073975
2024/08/01/14:41:48.682086,-29.23024754814544,-17.20878424044271,1.9531190342045075,9.837199352531416,1.6171816858363235,0.9493989811513157,0.010000000000000037,4.494627952575684
2024/08/01/14:41:48.707090,-29.359508794727958,-16.995693567374968,1.9768540087332904,10.006008666327878,1.226615487166536,0.9005382472007232,0.08000000000000003,4.466853141784668
2024/08/01/14:41:48.732077,-29.486487628765314,-16.777996822862093,1.9993674649133084,10.149677927592407,0.9203130842739642,1.283045821856983,0.010000000000000037,4.416175842285156
2024/08/01/14:41:48.757091,-29.6128625839211,-16.556764575916237,2.031443610459733,10.28751545955719,0.5049924140900383,1.1181151135143415,0.08000000000000003,4.343428134918213
2024/08/01/14:41:48.782057,-29.73849866695161,-16.33199676364361,2.0593964882975913,10.404017472958722,0.20996683396500884,1.4267956805000546,0.15000000000000002,4.249338150024414
2024/08/01/14:41:48.806999,-29.86522225959044,-16.10479438227552,2.0950663803100924,10.509042280633404,-0.10009742447010066,2.0988124994470514,0.08000000000000003,4.135320663452148
2024/08/01/14:41:48.832012,-29.99457166022756,-15.87610250272162,2.147536692796269,10.592631985283028,-0.5995010000641409,2.1667329081233193,0.15000000000000002,4.002565383911133
2024/08/01/14:41:48.857007,-30.126411039524367,-15.645949484694304,2.201705015499352,10.655562966184903,-1.0367708223105452,2.610338789531335,0.08000000000000003,3.8519675731658936
2024/08/01/14:41:48.882004,-30.26261869718416,-15.41555325770689,2.2669634852376355,10.679915897299578,-1.5924510522581479,2.5358073839371538,0.15000000000000002,3.684152126312256
2024/08/01/14:41:48.907007,-30.403292073135358,-15.185154003686804,2.3303586698360643,10.690309627663055,-2.052355329276864,2.810019462610121,0.22000000000000003,3.50197434425354
2024/08/01/14:41:48.932002,-30.55012086951156,-14.956023896514507,2.4006091564013174,10.67229035773056,-2.53047129919346,3.25176836830284,0.15000000000000002,3.305952787399292
2024/08/01/14:41:48.956995,-30.704270029813415,-14.72925043482735,2.4819033656088885,10.596048583630449,-3.1192942222057725,3.335661695901836,0.22000000000000003,3.098371744155884
2024/08/01/14:41:48.982006,-30.865797233283875,-14.505279758602532,2.5652949080064342,10.49210246540335,-3.6765315268454173,3.5508306874174753,0.15000000000000002,2.878380060195923
2024/08/01/14:41:49.006989,-31.035648515535666,-14.285276967028924,2.654065675191871,10.334135388198755,-4.275972116195667,3.52147544525045,0.22000000000000003,2.649502992630005
2024/08/01/14:41:49.032081,-31.213826019384076,-14.069808385856598,2.742102561323132,10.156755955183447,-4.824022947925263,3.576454220234986,0.15000000000000002,2.4123377799987793
2024/08/01/14:41:49.057086,-31.400843773807324,-13.859942559398297,2.8315139168290067,9.940538037361394,-5.370207358317148,3.4808183406390043,0.22000000000000003,2.1692943572998047
2024/08/01/14:41:49.082018,-31.596539735668202,-13.656260257206705,2.918534375344982,9.71649632121337,-5.859135551224098,3.428051435743005,0.29000000000000004,1.9189388751983643
2024/08/01/14:41:49.107011,-31.80103115749047,-13.459675377940869,3.0042356612385572,9.48000450857106,-6.3099749826993525,3.343883594018382,0.22000000000000003,1.6653212308883667
2024/08/01/14:41:49.132003,-32.01419914014246,-13.270960434772363,3.087832751089017,9.233118296730334,-6.725997445047134,3.218774097575945,0.29000000000000004,1.4085111618041992
2024/08/01/14:41:49.157063,-32.23565824634409,-13.0906501155294,-3.114883203651171,8.990900390648166,-7.093050879625039,3.0527737216204325,0.22000000000000003,1.1508468389511108
2024/08/01/14:41:49.182072,-32.46508630918045,-12.919389927897116,-3.03856386061066,8.760718061321016,-7.410009317186189,2.879724665564106,0.29000000000000004,0.8911340236663818
2024/08/01/14:41:49.207055,-32.701995217782994,-12.7576472899844,-2.966570743971557,8.551407066401776,-7.67430009769511,2.661197501238712,0.22000000000000003,0.6323304176330566
2024/08/01/14:41:49.232059,-32.94592243104785,-12.60594719891048,-2.9000408064405896,8.372891547876796,-7.882385044179547,2.457972690935318,0.29000000000000004,0.37558361887931824
2024/08/01/14:41:49.257225,-33.196306235385755,-12.464680545693826,-2.838591489167207,8.22791827321338,-8.037954523650171,2.208292337186765,0.22000000000000003,0.12180741876363754
2024/08/01/14:41:49.282129,-33.452594006212486,-12.334263240298768,-2.7833841807375377,8.126560895655931,-8.135815828348287,1.9886004036842806,0.29000000000000004,-0.13018298149108887
2024/08/01/14:41:49.307138,-33.714172295216116,-12.21500676998504,-2.7336691706454306,8.066212245921403,-8.182412109620055,1.7242998630493405,0.36000000000000004,-0.37729841470718384
2024/08/01/14:41:49.332133,-33.9804309917768,-12.107228820195905,-2.690561674069197,8.056291341691228,-8.170442583394008,1.3961868855199056,0.29000000000000004,-0.6195502877235413
2024/08/01/14:41:49.357127,-34.25073328110812,-12.011186388159519,-2.6556570019311994,8.108962094032098,-8.087926554679035,1.1328522552335685,0.36000000000000004,-0.855121910572052
2024/08/01/14:41:49.382135,-34.524423465348804,-11.927074427517727,-2.62733569555036,8.209604940855694,-7.946756971123731,0.8152009269702037,0.29000000000000004,-1.0861839056015015
2024/08/01/14:41:49.407150,-34.8008403840021,-11.855056812595338,-2.6069556723761047,8.3651558318477,-7.734698106316137,0.572527620844359,0.36000000000000004,-1.3097479343414307
2024/08/01/14:41:49.432137,-35.07931237577144,-11.795230258253975,-2.5926424818549956,8.556711711858961,-7.464329176268964,0.2904615749254529,0.29000000000000004,-1.5260491371154785
2024/08/01/14:41:49.457056,-35.35917049224592,-11.747660435881151,-2.5853809424818595,8.784907756910224,-7.125744740952343,0.0955032439359175,0.36000000000000004,-1.734164834022522
2024/08/01/14:41:49.482054,-35.63974252536657,-11.712324749426918,-2.5829933613834615,9.028074013930915,-6.734420091655681,-0.11472743010274497,0.29000000000000004,-1.9354565143585205
2024/08/01/14:41:49.507163,-35.92036819888998,-11.689177063970812,-2.5858615471360302,9.280527930273232,-6.287672035389424,-0.22186137071239181,0.36000000000000004,-2.12790584564209
2024/08/01/14:41:49.532123,-36.20039570016217,-11.678042210491535,-2.59140808140384,9.5210509475201,-5.80689678637662,-0.3078280037099323,0.29000000000000004,-2.31204891204834
2024/08/01/14:41:49.557153,-36.47919858035833,-11.67874391548055,-2.5991037814965883,9.739975667108974,-5.302843457845225,-0.2739253396945194,0.36000000000000004,-2.4875094890594482
2024/08/01/14:41:49.582139,-36.756180248285105,-11.690917753882248,-2.6059519149889514,9.922126981271191,-4.803269259856351,-0.1751710649059438,0.29000000000000004,-2.654071807861328
2024/08/01/14:41:49.607118,-37.03078030835879,-11.714258847301302,-2.6103311916116,10.058811718701355,-4.335356267088274,0.04350502456126362,0.36000000000000004,-2.8120267391204834
2024/08/01/14:41:49.632161,-37.30249971688364,-11.748213854335587,-2.609243565997568,10.146661261722931,-3.9247762351261857,0.35394208315526,0.29000000000000004,-2.9614522457122803
2024/08/01/14:41:49.657187,-37.57086451395276,-11.792423160245333,-2.6003950139186864,10.18139312733183,-3.6078442633554357,0.7380145053453124,0.36000000000000004,-3.1018807888031006
2024/08/01/14:41:49.682040,-37.83549004273119,-11.846243657455343,-2.5819446512850535,10.170959874240102,-3.3894826863727303,1.195487928195224,0.41,-3.234347105026245
2024/08/01/14:41:49.707037,-38.09595840248072,-11.909424901486137,-2.552057453080173,10.116448269527606,-3.286561993962236,1.6761290799092765,0.33999999999999997,-3.358030319213867
2024/08/01/14:41:49.732128,-38.3518591279826,-11.981742453083081,-2.510154226082441,10.017401981137514,-3.3099704970475456,2.1292589852670734,0.41,-3.473390579223633
2024/08/01/14:41:49.757289,-38.602852520858264,-12.062782388899631,-2.4569227514507643,9.882266108281506,-3.4299053797362746,2.5431556352298315,0.33999999999999997,-3.5806849002838135
2024/08/01/14:41:49.782007,-38.84845777547528,-12.152602795114081,-2.3933438605700186,9.70752124548634,-3.642950533952949,2.8683675820798116,0.41,-3.6801869869232178
2024/08/01/14:41:49.806991,-39.08828194410295,-12.250970874132598,-2.3216346710180233,9.502787203590684,-3.906077190096525,3.11130494250126,0.33999999999999997,-3.772069215774536
2024/08/01/14:41:49.831989,-39.32175931820233,-12.358038927565833,-2.243852047455492,9.267575913851946,-4.207199636910315,3.265419888285765,0.41,-3.8566431999206543
2024/08/01/14:41:49.856994,-39.54843182938972,-12.47363468975846,-2.1622165502483477,9.013567878108722,-4.511287329086213,3.323406741897659,0.33999999999999997,-3.934126615524292
2024/08/01/14:41:49.881994,-39.76769367040843,-12.597819308813582,-2.0791313817009063,8.746280505525089,-4.805242850946606,3.3280970137027643,0.41,-4.004889488220215
2024/08/01/14:41:49.907021,-39.97906040515558,-12.730357857558907,-1.9959289563583371,8.476807497944442,-5.07064700992946,3.2384333290036853,0.33999999999999997,-4.069203853607178
2024/08/01/14:41:49.931989,-40.18194707053937,-12.87113012061085,-1.914968123133245,8.215210030226103,-5.296246664701493,3.136160917544971,0.41,-4.127442836761475
2024/08/01/14:41:49.956984,-40.37588712814814,-13.019789780281897,-1.8365641001946207,7.968570321612859,-5.478131469818447,2.946284891540488,0.33999999999999997,-4.179849147796631
2024/08/01/14:41:49.982014,-40.56035579707485,-13.176039047612498,-1.7629069779061084,7.748466542795867,-5.606854390276054,2.77654943986693,0.41,-4.226810932159424
2024/08/01/14:41:50.007055,-40.734934073967324,-13.33942400388562,-1.693493241909435,7.556259616543514,-5.687577462963192,2.527307357273062,0.33999999999999997,-4.268675804138184
2024/08/01/14:41:50.031974,-40.899174685929616,-13.509507863719191,-1.6303105579776085,7.40246251608942,-5.711797052730361,2.3220011624137746,0.41,-4.3057732582092285
2024/08/01/14:41:50.056991,-41.05272409716653,-13.6857484701493,-1.5722605289172642,7.282715129156813,-5.689171909451489,2.0465465534551845,0.33999999999999997,-4.338482856750488
2024/08/01/14:41:50.082048,-41.19521982651948,-13.867607900846501,-1.5210968650808845,7.204763223417046,-5.61159834690495,1.8327641634906855,0.41,-4.367029666900635
2024/08/01/14:41:50.107084,-41.32638842360991,-14.0544740423292,-1.4752777609936174,7.159464830024818,-5.490666344660771,1.5607934240441115,0.33999999999999997,-4.391781806945801
2024/08/01/14:41:50.131998,-41.44595880206289,-14.245736350618323,-1.4362579253925145,7.150802096214547,-5.3190890756144364,1.365457927430872,0.41,-4.413074493408203
2024/08/01/14:41:50.157002,-41.553755415397916,-14.440727541860301,-1.4021214772067427,7.166256204706818,-5.109713445205015,1.1286056726518383,0.33999999999999997,-4.431138038635254
2024/08/01/14:41:50.181999,-41.64960924909908,-14.638786351919448,-1.3739063353904468,7.205700381646707,-4.857767051701772,0.9831165582958017,0.41,-4.446430206298828
2024/08/01/14:41:50.207057,-41.73346754506463,-14.839205407642497,-1.3493284214330519,7.2551652763833605,-4.577931992390285,0.8195604738237054,0.33999999999999997,-4.459175109863281
2024/08/01/14:41:50.232132,-41.80527847918082,-15.041294478507247,-1.3288394095874592,7.3110356497753175,-4.2707083497085545,0.7620668908909891,0.41,-4.469600200653076
2024/08/01/14:41:50.257053,-41.865142494577576,-15.24432814495428,-1.3097877373151845,7.360703599174528,-3.9531016234737044,0.715950048144504,0.33999999999999997,-4.4779815673828125
2024/08/01/14:41:50.282033,-41.913136086180224,-15.447616047607967,-1.2918889861115719,7.399001482592633,-3.6332963207690283,0.7844942124375972,0.41,-4.484649181365967
2024/08/01/14:41:50.307066,-41.94953381932328,-15.650449712727315,-1.272276630800632,7.418171398227501,-3.3285058955546787,0.8907377738969421,0.33999999999999997,-4.489770412445068
2024/08/01/14:41:50.332089,-41.974523051440904,-15.852175206336975,-1.2500081864532084,7.414042408182955,-3.053852080517169,1.0986192411312306,0.41,-4.49359130859375
2024/08/01/14:41:50.357020,-41.98853082065608,-16.05214409329598,-1.2225427054249276,7.385978163306588,-2.819813335349524,1.3496726616344599,0.33999999999999997,-4.496313571929932
2024/08/01/14:41:50.382012,-41.99178144784846,-16.249766071691013,-1.1888008888840662,7.331634855434364,-2.6430450654896243,1.6547915759857448,0.41,-4.498156547546387
2024/08/01/14:41:50.407029,-41.98476912617906,-16.44447720488471,-1.1474310994844226,7.25633112809861,-2.5186531295545422,1.979884782955243,0.33999999999999997,-4.4992756843566895
2024/08/01/14:41:50.431999,-41.96764813148062,-16.635737742980794,-1.0979339799105414,7.157916541276239,-2.458998603593728,2.2929580985400966,0.41,-4.499841690063477
2024/08/01/14:41:50.457057,-41.94087795106777,-16.823047338386058,-1.040610027447039,7.044625626090205,-2.442423622196297,2.5922239508714924,0.33999999999999997,-4.5
2024/08/01/14:41:50.482050,-41.90449507308551,-17.005862547794347,-0.9758044286752516,6.913383479778482,-2.47637009798164,2.832777942864046,0.41,-4.499879837036133
2024/08/01/14:41:50.507060,-41.85889126926159,-17.18369629902621,-0.9049849801036505,6.773622821013058,-2.5309731881570983,3.0372189550569932,0.33999999999999997,-4.499593257904053
2024/08/01/14:41:50.532059,-41.80404997801135,-17.35595280078835,-0.8290545062272257,6.622128899764516,-2.611732570318156,3.173692444313165,0.41,-4.499235153198242
2024/08/01/14:41:50.557082,-41.74034696336642,-17.5221244358231,-0.7497121951193966,6.468688595612133,-2.690943977374372,3.266493034565995,0.33999999999999997,-4.498884677886963
2024/08/01/14:41:50.582466,-41.667830680994754,-17.68155963759399,-0.6680498692552467,6.310808502781132,-2.7740908468827907,3.3082829089259898,0.41,-4.498597621917725
2024/08/01/14:41:50.607164,-41.58693684308351,-17.833735077396035,-0.585342796532097,6.157414916825255,-2.840819407725008,3.3065505549468837,0.33999999999999997,-4.498419761657715
2024/08/01/14:41:50.632135,-41.49786597146647,-17.977979273752982,-0.5026790326584248,6.006714617604046,-2.896693300557762,3.2792687196337056,0.41,-4.4983744621276855
2024/08/01/14:41:50.657187,-41.401163471436654,-18.113785327915732,-0.4206973146675822,5.865639330458141,-2.9288958268296135,3.211550267590214,0.33999999999999997,-4.498467445373535
2024/08/01/14:41:50.682278,-41.297212750906255,-18.240510798523893,-0.3404085579778269,5.7325588379439765,-2.9427626596779564,3.142065047078245,0.41,-4.498687267303467
2024/08/01/14:41:50.707289,-41.18668504239346,-18.357706905389538,-0.2618569318008708,5.611952486831258,-2.931074363061909,3.0371883332486935,0.33999999999999997,-4.499004364013672
2024/08/01/14:41:50.732141,-41.0701384057104,-18.464805627373156,-0.18592722346965343,5.501737332070351,-2.8990355071319924,2.9494425908811546,0.41,-4.499368190765381
2024/08/01/14:41:50.757262,-40.9483632337404,-18.561458396763744,-0.11219115869762457,5.404176096675879,-2.8428708872662165,2.8337979276526015,0.33999999999999997,-4.499711036682129
2024/08/01/14:41:50.782143,-40.822065117532524,-18.647209094695647,-0.04134621050630953,5.316266277421531,-2.768230150755797,2.7490558407838943,0.41,-4.499950408935547
2024/08/01/14:41:50.807145,-40.69213262745507,-18.721849324027914,0.02738018551328783,5.238773433845175,-2.673030679272885,2.646854843679418,0.33999999999999997,-4.499978542327881
2024/08/01/14:41:50.832047,-40.559382907439506,-18.78506452710815,0.09355155660527328,5.167573219669772,-2.5642703075351934,2.5842426813527686,0.41,-4.499673366546631
2024/08/01/14:41:50.857017,-40.424769947547276,-18.836822719921212,0.1581576236390925,5.102954740616777,-2.4401090081238084,2.5173700557647005,0.33999999999999997,-4.498895645141602
2024/08/01/14:41:50.882110,-40.28918043777667,-18.8769713095647,0.22109187503321,5.039780738797768,-2.309884655795111,2.4926035942446934,0.41,-4.497474193572998
2024/08/01/14:41:50.907221,-40.153589146942885,-18.905682805283735,0.2834069648893274,4.979021054215813,-2.1704548972493063,2.478079333459072,0.33999999999999997,-4.495242595672607
2024/08/01/14:41:50.932214,-40.018906140959274,-18.92297271849325,0.34535894822580415,4.91487800879737,-2.0342543254438477,2.4993619869162753,0.41,-4.491992950439453
2024/08/01/14:41:50.957120,-39.88607265892077,-18.92922982351417,0.40784299789871103,4.850038361324732,-1.8948403026597074,2.54395956273738,0.33999999999999997,-4.487531661987305
2024/08/01/14:41:50.982102,-39.75597811584629,-18.924623600923137,0.47144198696714557,4.778406048713,-1.7680196489711264,2.6063655773561973,0.41,-4.481572151184082
2024/08/01/14:41:51.007273,-39.62947475728265,-18.909747061487778,0.5366011264010505,4.704950192547966,-1.641731606625931,2.7014112246627686,0.33999999999999997,-4.473907947540283
2024/08/01/14:41:51.032007,-39.5074008193862,-18.884890411461132,0.6041364070176197,4.623359260015685,-1.535102739619289,2.7849639103412933,0.41,-4.464254379272461
2024/08/01/14:41:51.057234,-39.3904755776465,-18.850817219846057,0.673760504776152,4.540783554892504,-1.42869483955955,2.9076330617897774,0.33999999999999997,-4.452369213104248
2024/08/01/14:41:51.082254,-39.279477077128305,-18.807901482280258,0.7464513313208965,4.45046161987602,-1.34511391769298,2.984282328063101,0.41,-4.437814235687256
2024/08/01/14:41:51.107247,-39.17496504290196,-18.75703698333604,0.821058389522474,4.361157367069237,-1.2573269597114607,3.107892523624054,0.33999999999999997,-4.420403480529785
2024/08/01/14:41:51.132278,-39.077662686368036,-18.698662294232633,0.8987557026130754,4.265344693130742,-1.1920662428104425,3.154094364661501,0.41,-4.399750709533691
2024/08/01/14:41:51.157370,-38.98795291286199,-18.633769894165013,0.9776080617296129,4.172751369545426,-1.1159610503100013,3.2601944793101243,0.33999999999999997,-4.375597953796387
2024/08/01/14:41:51.182144,-38.90650510525921,-18.562868419935928,1.059112923712366,4.074937231224202,-1.0606700193012362,3.264869998210794,0.41,-4.347366809844971
2024/08/01/14:41:51.207229,-38.833502690217344,-18.487026601964452,1.1407346736676358,3.982094552637951,-0.9880626027247186,3.3481268652082044,0.33999999999999997,-4.314826965332031
2024/08/01/14:41:51.232148,-38.769544395833144,-18.406838217284243,1.2244378452978408,3.8849053514254988,-0.9352923601546347,3.3114534780201943,0.41,-4.277614116668701
2024/08/01/14:41:51.257173,-38.71457995520915,-18.323420901128046,1.3072241822483457,3.793704279660965,-0.8602647130113515,3.3767731341646887,0.33999999999999997,-4.235464572906494
2024/08/01/14:41:51.282143,-38.66910661978565,-18.237456777932998,1.391643510602463,3.6985164799785046,-0.8060491806591458,3.3041642758218472,0.41,-4.187472820281982
2024/08/01/14:41:51.307144,-38.63280138822945,-18.150064602607646,1.474247617498009,3.6096490715220884,-0.7262685852483735,3.3611734031050187,0.33999999999999997,-4.133782863616943
2024/08/01/14:41:51.332159,-38.60603008898883,-18.0619939330554,1.5582769525756346,3.5168014337087743,-0.670465614404592,3.257872726325872,0.41,-4.073824405670166
2024/08/01/14:41:51.357284,-38.58816908709993,-17.974290626950832,1.6397237707337813,3.4301335371598425,-0.5867669745765999,3.3165498538833553,0.33999999999999997,-4.007336139678955
2024/08/01/14:41:51.382142,-38.57944082472091,-17.887730606363412,1.7226375170808652,3.3395133444245615,-0.5320247866981913,3.184887257759455,0.41,-3.9332706928253174
2024/08/01/14:41:51.407244,-38.57892147416868,-17.80319153185029,1.8022596985248516,3.2547504484665315,-0.4471809234309168,3.253320937932596,0.33999999999999997,-3.8520052433013916
2024/08/01/14:41:51.432254,-38.58670625544853,-17.721428127946275,1.8835927219731665,3.166417419209688,-0.3973897566775828,3.092616110928735,0.41,-3.7628073692321777
2024/08/01/14:41:51.457217,-38.601612869316405,-17.643051686682902,1.9609081247463849,3.0835956745538673,-0.3147174414260696,3.176661002565229,0.33999999999999997,-3.6656835079193115
2024/08/01/14:41:51.482174,-38.62365273340901,-17.56876171269031,2.0403246498105156,2.9981771035307982,-0.27353628125804413,2.9849887351910547,0.41,-3.55940842628479
2024/08/01/14:41:51.507228,-38.65146867419762,-17.498824573316032,2.1149493681902922,2.9179540360395895,-0.1958069675780707,3.0890632336774884,0.33999999999999997,-3.4445114135742188
2024/08/01/14:41:51.532114,-38.68504568597463,-17.433877811593476,2.1921759490322295,2.8366727373554967,-0.16568270426183124,2.8655331673704154,0.41,-3.320369005203247
2024/08/01/14:41:51.557003,-38.722962624235834,-17.373805707803626,2.26381427821649,2.760208663927218,-0.0945591685597302,2.99343596906858,0.33999999999999997,-3.18717098236084
2024/08/01/14:41:51.582089,-38.76522876550373,-17.31920825715061,2.3386501774432045,2.6846421937182683,-0.07639680860479812,2.739340879766239,0.41,-3.0439562797546387
2024/08/01/14:41:51.607053,-38.81047309783022,-17.269598147241023,2.4071336994373604,2.6134243774327808,-0.012375856121540374,2.894271929848349,0.33999999999999997,-2.891012191772461
2024/08/01/14:41:51.632128,-38.858757407025024,-17.225581524562035,2.479490497683569,2.5452503956427535,-0.005733340079054654,2.612791931294927,0.41,-2.7278730869293213
2024/08/01/14:41:51.657128,-38.90885536674299,-17.18634949412879,2.5448102959659424,2.480855564959532,0.051607399257673846,2.796962472557455,0.33999999999999997,-2.5545828342437744
2024/08/01/14:41:51.682004,-38.96088130765809,-17.152561644862313,2.614734357779879,2.421634529975964,0.04806756726500003,2.4923126284068613,0.41,-2.371229887008667
2024/08/01/14:41:51.707012,-39.01381652132426,-17.123159207310483,2.6770421734900505,2.365564723349598,0.09970598323579362,2.7067342921239086,0.33999999999999997,-2.1778597831726074
2024/08/01/14:41:51.731997,-39.06780501533562,-17.098892128705078,2.744710530793148,2.3166433711110117,0.08772762467741631,2.3835882721880877,0.41,-1.9744484424591064
2024/08/01/14:41:51.757004,-39.12206708760887,-17.07852768872344,2.8043002375978503,2.2702690940687265,0.1348428325416473,2.6281350569273103,0.33999999999999997,-1.761350393295288
2024/08/01/14:41:51.782005,-39.17674140862877,-17.06292612344556,2.870003614021033,2.2327839283344724,0.11618773045716867,2.291475099993285,0.41,-1.538605809211731
2024/08/01/14:41:51.806997,-39.23129420643754,-17.050750038757876,2.9272904915208655,2.1973250968591533,0.15989118203972422,2.5649434716024055,0.33999999999999997,-1.3068065643310547
2024/08/01/14:41:51.832077,-39.28582082454484,-17.042973493902128,2.9914140783109255,2.172217597290399,0.13610832105975273,2.2201233340746134,0.41,-1.0662862062454224
2024/08/01/14:41:51.857009,-39.340024118016835,-17.03821301021465,3.046917161662791,2.1487379383998526,0.1772867977534216,2.520138808950837,0.33999999999999997,-0.8175333738327026
2024/08/01/14:41:51.882017,-39.3939209862529,-17.03754710503801,3.1099206318865615,2.136775026345015,0.14961915069222667,2.172989835690036,0.41,-0.561296284198761
2024/08/01/14:41:51.907009,-39.44743201992973,-17.039594091116072,-3.118939929400774,2.1261771106210907,0.18886117467684257,2.4959149808659014,0.33999999999999997,-0.29833126068115234
2024/08/01/14:41:51.931995,-39.50046586393431,-17.045518398733087,-3.0565420548791264,2.1279429953195343,0.15822423720343645,2.152750444999896,0.41,-0.029250992462038994
2024/08/01/14:41:51.957002,-39.5531361248492,-17.053978824432303,-3.002723293754129,2.1309603282466654,0.19579024322168398,2.493756491937689,0.33999999999999997,0.24474449455738068
2024/08/01/14:41:51.981997,-39.60521972242772,-17.06620083125269,-2.9403793814556867,2.146839329035832,0.16277283745700036,2.161133412348591,0.41,0.522610604763031
2024/08/01/14:41:52.007095,-39.65699459627392,-17.080914642843442,-2.886351046146972,2.163988680116137,0.1985814083567234,2.514553280483966,0.33999999999999997,0.8031976819038391
2024/08/01/14:41:52.032006,-39.708088166266094,-17.09937739169321,-2.8234872141348726,2.1941386495094104,0.16344586226637126,2.198728306837231,0.41,1.0854723453521729
2024/08/01/14:41:52.056994,-39.758911602219136,-17.120414922677245,-2.768519006463942,2.225701613239878,0.19707684761912161,2.5586359814452377,0.33999999999999997,1.3676728010177612
2024/08/01/14:41:52.081994,-39.8089308126198,-17.145283485920785,-2.704553106927811,2.2700093146492475,0.1597509909343649,2.264933746939652,0.41,1.6485528945922852
2024/08/01/14:41:52.106994,-39.85865661402639,-17.172921934534713,-2.6479297632543197,2.315964332963914,0.19045185299146286,2.625727853320891,0.33999999999999997,1.9263361692428589
2024/08/01/14:41:52.131985,-39.90738658564131,-17.20455050633027,-2.5822865669212973,2.374007541685276,0.15052706505288116,2.357983753618455,0.41,2.1997182369232178
2024/08/01/14:41:52.157036,-39.95569646587715,-17.23923136344059,-2.523336973080836,2.433996221059204,0.17723417322557403,2.7147624938629447,0.33999999999999997,2.4666202068328857
2024/08/01/14:41:52.182004,-40.00271430182772,-17.27811152001443,-2.4554679107342623,2.504995418909938,0.13397778548516245,2.475125156779937,0.41,2.7254106998443604
